"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"4543","AB755388836","NYQPI","HPIFX","2002","Rabat","Indus","3","17","10","19","18","13","13","4","0","0","10","Agadir","20","Agadir","16","Agadir"
"4544","AB779111924","DHYAB","TBRXN","2002","Casablanca","Indus","2","10","14","13","16","13","12","4","2","1","16","Marrakech","11","Agadir","14","Fes"
"4545","AB381393209","ECNZV","ZTDMN","1998","Rabat","Indus","2","15","14","15","10","18","20","5","2","2","11","Rabat","10","Tanger","18","Oujda"
"4546","AB749456275","JPXBI","LFJZM","2000","Tanger","Indus","3","14","17","14","14","16","10","3","2","1","18","Oujda","16","Fes","17","Tetouan"
"4556","AB705883940","ZEKHA","JIXFI","2002","Fes","Indus","1","17","18","16","20","17","16","5","0","2","17","Casablanca","11","Fes","13","Casablanca"
"4559","AB543167343","SRWZN","JERTC","2000","Fes","Indus","3","9","12","15","15","10","17","0","1","2","18","Marrakech","16","Casablanca","16","Casablanca"
"4561","AB350845421","EUWMX","LOQNZ","1999","Tetouan","Indus","3","18","20","14","17","13","11","0","1","2","9","Nador","14","Nador","11","Casablanca"
"4566","AB620989306","NGANM","CPOIN","2002","Marrakech","Indus","2","13","12","17","11","18","12","3","0","0","15","Tanger","19","Marrakech","17","Oujda"
"4577","AB829703762","IBRFM","SLAYK","2001","Tanger","Indus","2","9","17","18","9","17","10","0","3","1","18","Rabat","9","Oujda","11","Marrakech"
"4585","AB424091818","QQFYW","XZHIX","2002","Oujda","Indus","2","19","14","12","13","12","12","4","0","0","17","Fes","20","Tanger","10","Oujda"
"4606","AB939868581","ZYTOL","VSNNV","2001","Fes","Indus","2","9","19","16","18","18","19","1","3","1","17","Tetouan","18","Agadir","15","Tanger"
"4608","AB950867215","CULSL","UCVDK","1998","Agadir","Indus","1","14","20","16","18","11","13","0","3","1","17","Tanger","14","Oujda","15","Fes"
"4612","AB206904422","HWESQ","LZODE","2001","Oujda","Indus","1","17","15","20","15","12","11","1","2","0","20","Marrakech","20","Marrakech","15","Casablanca"
"4615","AB467179810","WHBWD","NKUWB","1999","Fes","Indus","3","12","18","12","9","11","17","3","3","0","10","Agadir","16","Nador","12","Agadir"
"4621","AB511213841","DQSSC","WKNTB","2000","Tetouan","Indus","3","17","14","16","18","20","19","2","2","0","10","Casablanca","11","Tetouan","14","Tanger"
"4629","AB305286994","PKBYB","MSIBF","1999","Marrakech","Indus","1","12","9","9","15","10","10","2","1","2","13","Nador","16","Casablanca","9","Rabat"
"4632","AB486551297","TXWAJ","SPPTW","1999","Marrakech","Indus","2","17","10","15","18","11","18","2","2","0","15","Rabat","14","Tanger","19","Marrakech"
"4636","AB328655702","WPALH","OZVHK","2000","Casablanca","Indus","3","15","17","20","16","9","16","0","2","1","17","Agadir","13","Agadir","14","Oujda"
"4637","AB717463231","YKNHG","TNOWA","1998","Tetouan","Indus","2","16","11","20","14","17","19","5","0","1","17","Marrakech","13","Fes","15","Casablanca"
"4641","AB704138428","EJFAS","POAFD","2002","Agadir","Indus","2","10","13","10","12","14","19","2","3","0","9","Fes","16","Nador","15","Fes"
"4645","AB259773366","LXRHG","KRZXF","1999","Casablanca","Indus","2","12","13","19","10","18","19","5","2","2","11","Oujda","12","Rabat","14","Agadir"
"4666","AB140564152","ELINA","QNSRS","2002","Tanger","Indus","1","18","14","10","9","16","18","1","3","1","11","Tanger","14","Tanger","13","Rabat"
"4668","AB817157191","IPFLR","VGHTX","1998","Marrakech","Indus","2","12","9","17","11","14","18","0","0","1","14","Fes","14","Nador","20","Rabat"
"4672","AB176041131","GCINT","UBSRQ","1998","Agadir","Indus","2","9","9","18","12","11","19","5","2","0","16","Tetouan","11","Fes","11","Oujda"
"4673","AB770454026","SKDSU","DRQFJ","2002","Tanger","Indus","1","15","13","13","9","16","19","5","1","0","15","Fes","17","Tanger","19","Nador"
"4680","AB311149351","ZOAXO","YFAAE","1999","Marrakech","Indus","3","19","12","11","10","10","15","3","3","0","19","Nador","18","Tanger","13","Rabat"
"4681","AB388768670","VPJEU","BQCBK","2000","Fes","Indus","2","14","15","9","19","20","16","5","0","2","20","Casablanca","20","Tetouan","10","Nador"
"4689","AB516362308","HPXGN","WEVOB","1998","Oujda","Indus","3","14","11","10","13","15","18","0","2","0","13","Tanger","18","Rabat","12","Rabat"
"4690","AB169303333","CYBXS","DEZNU","2002","Rabat","Indus","3","9","10","19","20","20","10","3","1","0","11","Tanger","16","Casablanca","16","Rabat"
"4694","AB401632771","CKJNK","VKQXM","2000","Tetouan","Indus","1","14","17","14","18","17","19","5","3","2","15","Agadir","9","Tanger","13","Tanger"
"4704","AB769591990","MJFLV","WAYTS","2001","Casablanca","Indus","1","17","17","20","10","17","14","1","1","2","18","Casablanca","18","Tetouan","18","Agadir"
"4718","AB797748382","XESVP","HSPBD","2002","Tanger","Indus","3","12","10","10","10","14","13","4","0","2","9","Fes","12","Tetouan","11","Fes"
"4731","AB555920989","QONIG","DIJGX","1999","Oujda","Indus","3","13","9","16","10","11","14","1","1","2","10","Casablanca","12","Agadir","17","Tetouan"
"4732","AB698279256","PUQAO","WOBFI","2000","Casablanca","Indus","1","15","17","12","14","14","10","3","3","2","11","Oujda","16","Casablanca","9","Nador"
"4733","AB952492955","CSBYV","TGQAX","2000","Marrakech","Indus","3","10","15","12","12","14","17","4","1","2","12","Agadir","10","Agadir","18","Casablanca"
"4734","AB211896157","LNQFP","YVURK","2002","Nador","Indus","3","15","18","16","14","10","17","1","3","1","13","Oujda","10","Tetouan","14","Agadir"
"4738","AB183581453","EFZWG","EOTSG","2002","Oujda","Indus","1","18","12","16","15","12","18","2","2","2","16","Marrakech","13","Fes","19","Nador"
"4741","AB629549147","LTIMN","DOZIV","2000","Oujda","Indus","3","14","12","18","13","19","15","0","2","2","9","Tanger","15","Tanger","19","Tetouan"
"4744","AB368049369","DWJRP","OFYSH","1998","Fes","Indus","1","11","19","11","14","14","11","0","1","1","9","Nador","15","Nador","20","Casablanca"
"4747","AB936432194","ZTIVP","NNZCP","2002","Marrakech","Indus","2","20","9","9","20","20","13","1","2","2","9","Marrakech","11","Nador","14","Marrakech"
"4748","AB191035216","YFBKQ","LPIYS","2000","Nador","Indus","3","14","19","10","14","20","15","3","0","1","17","Marrakech","15","Oujda","18","Rabat"
"4761","AB640560697","LNLGO","OWXZZ","1998","Agadir","Indus","1","13","18","15","10","14","16","2","2","1","9","Tanger","10","Fes","16","Oujda"
"4763","AB476972638","TFACS","KMUNB","2001","Nador","Indus","2","19","13","18","10","13","11","4","0","1","20","Tanger","14","Nador","17","Agadir"
"4766","AB470316606","ZWXRJ","WFVVB","1999","Rabat","Indus","3","11","19","10","14","20","13","4","3","1","14","Agadir","11","Tetouan","17","Marrakech"
"4770","AB898511193","KGMYK","EDPNR","2002","Tanger","Indus","3","14","9","19","20","9","10","1","0","2","15","Oujda","9","Nador","11","Oujda"
"4771","AB283158224","JNLGB","JAZCM","2002","Agadir","Indus","2","10","15","10","9","16","10","5","2","0","14","Oujda","18","Rabat","12","Agadir"
"4772","AB943870631","SVEFS","AVIWF","2000","Fes","Indus","2","16","12","20","13","14","10","5","0","1","20","Tetouan","12","Rabat","13","Agadir"
"4781","AB623524607","AGXML","UTQCG","1999","Fes","Indus","1","12","15","15","11","13","13","5","3","0","15","Oujda","19","Oujda","16","Casablanca"
"4782","AB694050601","YBEDA","JRGQG","1999","Marrakech","Indus","1","20","18","17","20","9","13","0","1","1","20","Tetouan","15","Marrakech","11","Oujda"
"4787","AB027645477","BVUHJ","ZTYNA","2002","Rabat","Indus","3","9","18","11","11","9","13","5","1","1","13","Nador","18","Tanger","13","Agadir"
"4801","AB468688997","XFKCC","NCUAN","1998","Fes","Indus","1","11","14","19","9","19","13","4","1","0","19","Tanger","15","Oujda","14","Casablanca"
"4810","AB089295318","FYSAK","AXXMI","1999","Rabat","Indus","3","18","17","13","18","11","12","5","0","1","16","Casablanca","19","Fes","12","Oujda"
"4812","AB255506260","QFLCV","EWMIB","2001","Oujda","Indus","1","19","18","15","17","18","13","5","1","2","17","Fes","19","Fes","18","Tetouan"
"4816","AB239362815","VGQUZ","YXKQC","2000","Nador","Indus","2","19","15","14","15","11","11","1","2","2","19","Agadir","9","Tetouan","11","Rabat"
"4818","AB426505002","HXLKX","HCOUO","2001","Rabat","Indus","1","14","15","17","12","20","18","4","1","1","11","Casablanca","11","Marrakech","11","Tetouan"
"4819","AB128204528","LHGLK","HGFYI","1999","Agadir","Indus","3","9","18","19","18","13","17","0","3","1","12","Fes","11","Oujda","20","Rabat"
"4829","AB263626643","MRXWY","OOJUI","1999","Agadir","Indus","1","14","12","10","10","12","13","5","2","2","16","Casablanca","13","Tanger","9","Nador"
"4835","AB300126151","MXAGE","ODSRB","2002","Tanger","Indus","3","14","10","17","19","10","9","3","2","2","16","Agadir","9","Nador","15","Tetouan"
"4839","AB222887626","UBEBP","SXLJR","2002","Tanger","Indus","1","10","12","17","17","10","18","5","3","1","15","Marrakech","12","Rabat","15","Oujda"
"4849","AB772808364","OYWBV","XTOLA","1998","Marrakech","Indus","2","13","11","9","20","17","20","5","1","0","19","Casablanca","16","Oujda","13","Agadir"
"4857","AB486851646","BRBTJ","NIAQY","1998","Fes","Indus","1","14","18","16","16","20","9","5","1","2","16","Fes","13","Oujda","9","Tetouan"
"4860","AB451733026","XFXWJ","UTCBI","2002","Marrakech","Indus","1","10","16","12","11","18","16","5","2","0","9","Fes","9","Casablanca","14","Fes"
"4861","AB550746348","OJITL","EHEOZ","1999","Fes","Indus","3","10","11","13","20","18","10","5","1","1","16","Tetouan","20","Tetouan","17","Oujda"
"4863","AB199283645","OZDDM","BFZGD","2000","Tetouan","Indus","2","15","13","9","17","19","15","0","3","1","16","Tetouan","12","Tanger","19","Agadir"
"4873","AB540319606","EQBKA","NJFJP","2001","Tanger","Indus","1","14","9","12","10","10","12","0","2","2","16","Fes","10","Marrakech","18","Oujda"
"4875","AB646395830","XDNHP","MKDGZ","2002","Rabat","Indus","1","18","13","12","20","10","12","4","2","0","15","Tanger","9","Nador","10","Casablanca"
"4878","AB830412355","OZJZR","EZWWI","2000","Marrakech","Indus","3","9","19","11","12","13","16","2","2","0","16","Agadir","12","Nador","12","Agadir"
"4881","AB738196044","RFFRT","AQGJP","1998","Oujda","Indus","3","13","18","14","15","9","18","1","0","0","13","Fes","14","Agadir","19","Nador"
"4887","AB948464498","GNLKL","CWQLF","2000","Rabat","Indus","2","11","10","17","14","15","11","2","0","2","12","Tetouan","11","Nador","16","Casablanca"
"4890","AB286091469","PXQDB","JBHSB","2000","Rabat","Indus","1","15","20","16","20","13","12","0","1","1","17","Rabat","11","Tetouan","10","Fes"
"4892","AB714831169","XYDID","DOJUV","1999","Nador","Indus","1","9","17","17","9","14","14","5","0","2","14","Marrakech","20","Oujda","12","Tetouan"
"4893","AB619129663","TQXGN","JXRHR","1998","Fes","Indus","3","18","10","14","12","14","9","5","0","0","18","Nador","19","Tetouan","12","Nador"
"4894","AB367406085","MWZTQ","UGKGG","2001","Tanger","Indus","1","20","13","15","12","16","13","4","2","2","16","Oujda","13","Agadir","15","Fes"
"4897","AB285574137","XZPUB","AQQGH","1999","Tanger","Indus","1","12","16","17","14","20","9","1","2","1","18","Casablanca","12","Casablanca","12","Fes"
"4899","AB393524699","NVBLX","YAJCB","1999","Tanger","Indus","1","9","17","9","9","18","20","4","2","1","17","Fes","9","Rabat","10","Tetouan"
"4903","AB108213197","XCVYF","IYIVP","1999","Marrakech","Indus","2","20","9","13","20","19","20","2","1","1","10","Agadir","17","Casablanca","20","Tetouan"
"4905","AB168602002","WEKUE","THIKM","2002","Marrakech","Indus","3","19","12","10","17","19","12","0","3","0","13","Agadir","16","Oujda","13","Casablanca"
"4908","AB519284033","ODCOD","UATZB","2001","Casablanca","Indus","2","16","12","10","15","14","9","3","1","0","19","Casablanca","20","Agadir","19","Oujda"
"4911","AB890799300","MJVLX","RRZEK","2001","Casablanca","Indus","2","11","12","16","11","13","18","5","3","2","20","Tetouan","15","Agadir","19","Agadir"
"4914","AB579711802","CYHAW","DGJLA","2001","Rabat","Indus","3","16","18","13","15","19","16","0","3","0","13","Casablanca","14","Oujda","20","Tetouan"
"4917","AB833412195","BPVOL","KHIAZ","2002","Nador","Indus","1","11","11","11","10","14","9","1","2","2","16","Casablanca","18","Marrakech","15","Tanger"
"4926","AB760236543","COFQH","QCNZK","2001","Agadir","Indus","2","9","11","19","9","16","17","0","1","1","16","Rabat","15","Tanger","13","Rabat"
"4930","AB281871787","UMZEC","DWSGP","2001","Tetouan","Indus","2","19","13","14","10","15","15","4","2","2","10","Tanger","11","Agadir","18","Casablanca"
"4933","AB431360253","CXHRM","XCLEL","2001","Tanger","Indus","1","18","20","15","9","18","14","1","0","1","15","Tanger","19","Oujda","19","Tanger"
"4944","AB082039841","NETNU","SFVOB","2002","Tetouan","Indus","3","16","14","18","16","20","11","3","3","1","19","Fes","19","Oujda","18","Tetouan"
"4945","AB447874034","JDVYJ","UDYRT","1998","Oujda","Indus","2","9","10","11","15","20","17","2","1","2","10","Tanger","16","Agadir","16","Nador"
"4950","AB731566265","LBKPS","YOZQR","1999","Nador","Indus","2","20","14","14","20","17","17","5","0","1","9","Casablanca","18","Marrakech","16","Oujda"
"4952","AB864003912","YYRYW","KTPNQ","1998","Tetouan","Indus","3","12","15","20","14","18","13","3","2","1","14","Marrakech","15","Casablanca","17","Marrakech"
"4958","AB078851557","ORTFR","XKPPW","2002","Agadir","Indus","2","15","18","19","18","17","20","1","2","1","19","Rabat","15","Rabat","12","Agadir"
"4965","AB241342999","ABUVW","YXSZG","2002","Agadir","Indus","3","12","12","15","13","11","10","5","3","2","15","Rabat","10","Oujda","17","Fes"
"4966","AB166664945","HQFMJ","BDGQR","2001","Nador","Indus","1","15","15","10","11","20","20","2","2","1","9","Tetouan","11","Agadir","20","Nador"
"4967","AB782724538","TLKJJ","HLMMO","1999","Nador","Indus","1","17","9","15","10","14","17","1","1","1","19","Tetouan","10","Marrakech","17","Tetouan"
"4972","AB657532950","XPCPD","AWAGB","2001","Tanger","Indus","2","10","15","11","14","15","14","3","1","1","16","Oujda","18","Rabat","10","Tetouan"
"4974","AB856897833","MUKGR","UZMRH","1999","Tetouan","Indus","1","13","9","19","20","12","16","1","2","0","20","Tetouan","9","Marrakech","16","Rabat"
"4976","AB972811602","KRUAX","HAUEX","2001","Fes","Indus","2","11","18","17","16","16","13","3","2","2","18","Casablanca","11","Marrakech","10","Nador"
"4985","AB909877196","FHCYR","EAHZO","2001","Nador","Indus","2","18","11","13","18","10","20","2","0","2","17","Oujda","19","Nador","10","Agadir"
"4986","AB844714333","JOWYH","CXERF","1999","Tetouan","Indus","1","15","12","9","9","20","12","3","3","0","19","Agadir","16","Marrakech","20","Agadir"
"4987","AB210127487","YSCDF","ESWCG","1999","Nador","Indus","1","15","18","12","16","18","13","3","0","2","12","Marrakech","17","Tetouan","17","Nador"
"4988","AB106608575","TALRW","RNJLP","2002","Tetouan","Indus","2","20","13","15","19","16","19","1","3","1","10","Oujda","15","Rabat","13","Casablanca"
"4990","AB403951546","QRTIH","TTPUM","2002","Nador","Indus","1","9","11","13","18","15","20","4","1","0","11","Casablanca","17","Nador","12","Casablanca"
"4991","AB063396231","YXIZJ","FEZRH","2001","Nador","Indus","1","11","10","14","18","11","12","4","0","0","20","Fes","19","Rabat","20","Marrakech"
"4997","AB500491336","UPWML","QKXAA","2002","Casablanca","Indus","1","18","16","14","11","14","20","5","3","2","17","Rabat","18","Tetouan","16","Nador"
"4998","AB197209646","TBXXF","LJRLW","2001","Nador","Indus","2","11","19","19","11","17","15","4","1","0","16","Nador","18","Tanger","19","Tetouan"
"5001","AB509998400","GUGAI","OKGEQ","1998","Tetouan","Indus","3","20","18","20","13","18","15","0","2","2","10","Oujda","10","Casablanca","20","Tetouan"
"5018","AB370689472","QMYMF","OAGSQ","2002","Casablanca","Indus","1","10","11","20","13","9","10","4","3","0","11","Tanger","19","Casablanca","19","Casablanca"
"5024","AB831500439","JZERE","RQDFW","1999","Oujda","Indus","2","12","19","17","12","15","11","1","0","2","19","Casablanca","16","Tetouan","12","Agadir"
"5036","AB637437870","HBICG","FAEVS","2001","Oujda","Indus","1","20","10","15","19","12","10","2","1","1","19","Tanger","14","Casablanca","17","Tetouan"
"5037","AB778050670","VSOYG","HGLAU","1999","Fes","Indus","1","17","20","9","12","12","18","3","1","0","18","Nador","12","Casablanca","11","Rabat"
"5040","AB878215020","STZZJ","DXHQI","2000","Marrakech","Indus","2","14","16","18","15","17","15","4","0","2","15","Casablanca","19","Oujda","17","Nador"
"5051","AB611047873","BMRZW","VWBHU","2002","Tanger","Indus","1","20","13","19","15","19","9","1","3","2","14","Rabat","18","Tetouan","9","Tanger"
"5052","AB834196406","ATHFW","DUMFF","2000","Agadir","Indus","2","16","14","20","12","13","19","2","0","1","15","Oujda","16","Tanger","20","Oujda"
"5056","AB238274908","IMICK","SXYGH","2002","Rabat","Indus","1","9","15","16","17","19","13","0","3","0","20","Tetouan","18","Casablanca","16","Fes"
"5061","AB646544598","KKOWW","LOXQT","2001","Tetouan","Indus","2","12","10","11","13","12","13","4","1","0","12","Agadir","16","Casablanca","19","Casablanca"
"5063","AB736242611","OEYZB","UJMXM","2002","Agadir","Indus","2","16","12","18","12","9","11","2","0","0","17","Fes","13","Rabat","11","Fes"
"5073","AB633250548","NCLHJ","BJNEI","2001","Rabat","Indus","1","12","10","17","18","10","17","2","2","2","15","Tanger","13","Agadir","18","Tanger"
"5076","AB646146618","AUCIU","QHJUC","2002","Nador","Indus","2","18","19","16","11","19","20","0","2","1","18","Oujda","14","Tetouan","12","Marrakech"
"5077","AB616789290","QRTJH","VIVRD","1999","Fes","Indus","1","11","15","9","18","15","20","0","1","2","17","Tetouan","18","Tetouan","15","Oujda"
"5090","AB215728045","REOGX","CYHCC","1999","Tanger","Indus","3","18","13","18","16","16","16","3","3","1","11","Rabat","13","Casablanca","12","Tanger"
"5093","AB936033176","JBYCZ","ZKZTK","1999","Marrakech","Indus","3","19","14","12","20","19","20","3","3","0","16","Marrakech","17","Rabat","19","Nador"
"5100","AB216144916","MTCML","YBTJE","2000","Agadir","Indus","1","17","19","9","10","10","20","4","1","2","16","Agadir","15","Fes","18","Tanger"
"5102","AB488755355","EXFOL","YUQCB","2001","Nador","Indus","1","18","19","10","19","15","20","2","1","0","12","Fes","12","Agadir","10","Nador"
"5115","AB966144477","QFWFR","FHCMB","1998","Marrakech","Indus","3","11","17","16","17","15","14","5","0","1","9","Marrakech","9","Oujda","11","Marrakech"
"5118","AB873215315","ISQKK","AVBUT","1999","Fes","Indus","2","15","11","15","12","18","12","3","1","0","17","Tanger","20","Fes","20","Casablanca"
"5121","AB511434297","HLSWO","OAPXS","1998","Casablanca","Indus","3","11","15","19","19","11","19","5","0","1","16","Tetouan","19","Oujda","13","Casablanca"
"5125","AB464892848","SKODD","SMCPV","2000","Casablanca","Indus","2","11","20","9","9","15","15","3","1","2","15","Rabat","19","Agadir","11","Tetouan"
"5126","AB284380560","VHRFP","YWZES","2002","Oujda","Indus","2","12","14","10","12","13","18","3","0","2","16","Casablanca","15","Oujda","13","Nador"
"5128","AB747160940","AYKJI","FQQGA","2001","Rabat","Indus","1","12","9","11","13","16","11","5","0","2","9","Marrakech","15","Tetouan","10","Casablanca"
"5133","AB843598844","DDCJF","DBVNA","2000","Oujda","Indus","3","9","15","18","9","18","15","0","0","2","20","Tetouan","17","Agadir","12","Rabat"
"5142","AB936958514","LPDCQ","FKALK","2000","Agadir","Indus","2","18","13","10","17","13","13","4","2","0","20","Tanger","14","Tetouan","13","Oujda"
"5145","AB463056119","YZTBB","YXQMI","1999","Oujda","Indus","1","18","13","16","12","14","10","4","3","1","12","Tanger","20","Marrakech","9","Tetouan"
"5148","AB016447239","PTMPB","EGIIR","1998","Tetouan","Indus","3","10","17","17","20","17","17","1","0","1","17","Agadir","12","Tetouan","10","Tanger"
"5150","AB788658130","ATKWQ","VTHFG","1999","Agadir","Indus","3","13","10","17","18","11","17","1","1","2","19","Fes","17","Agadir","10","Rabat"
"5151","AB945505746","TZBBD","OHZLM","2000","Marrakech","Indus","3","20","12","17","13","9","19","1","0","0","19","Oujda","18","Casablanca","9","Agadir"
"5154","AB838651747","NTBJH","BNZYV","1998","Tetouan","Indus","3","16","13","18","20","20","9","5","2","0","16","Nador","17","Agadir","13","Nador"
"5161","AB406549421","FMPCG","LVMOF","2000","Casablanca","Indus","1","12","16","20","9","9","14","2","2","1","18","Nador","12","Nador","9","Agadir"
"5165","AB225397085","DZWHD","EVSLZ","2002","Tanger","Indus","1","13","14","13","20","12","12","5","3","2","13","Oujda","12","Nador","20","Rabat"
"5170","AB703342261","WCXSO","VJRNX","2002","Marrakech","Indus","2","13","19","16","20","11","17","5","3","0","19","Casablanca","10","Rabat","20","Oujda"
"5178","AB983135493","KVSZU","PFAMN","1999","Fes","Indus","2","16","19","12","10","16","15","2","1","2","19","Oujda","19","Agadir","20","Casablanca"
"5180","AB611330285","MABBR","UHOUH","1999","Agadir","Indus","3","17","17","13","10","14","15","4","2","0","16","Tanger","19","Fes","11","Tetouan"
"5182","AB463426937","QLBYJ","RTOMM","1999","Nador","Indus","3","17","10","12","12","13","9","5","1","2","14","Casablanca","20","Tanger","9","Casablanca"
"5183","AB918820831","AQLMR","YZOZX","1999","Oujda","Indus","1","10","10","12","11","11","12","5","0","2","15","Marrakech","15","Rabat","10","Marrakech"
"5194","AB269879011","KDXKH","BSCOH","1999","Agadir","Indus","2","20","14","14","17","11","20","0","0","1","17","Agadir","15","Agadir","15","Nador"
"5196","AB575784122","ZTMRY","LBTJX","1998","Marrakech","Indus","1","16","19","15","15","19","18","4","0","1","17","Agadir","9","Nador","16","Agadir"
"5206","AB369589227","YMPHA","TYUHT","2002","Casablanca","Indus","1","15","16","13","9","14","19","3","2","0","12","Casablanca","11","Marrakech","16","Marrakech"
"5215","AB157596655","MFGKO","AELNB","1998","Casablanca","Indus","1","12","18","10","15","9","9","4","0","2","10","Tanger","16","Agadir","15","Agadir"
"5219","AB488374924","HSLUA","FERHH","2000","Fes","Indus","1","11","20","12","13","12","10","5","2","1","18","Casablanca","18","Tetouan","18","Rabat"
"5225","AB724182363","SRQEU","KQQMH","2001","Casablanca","Indus","1","16","18","14","9","9","20","2","2","0","18","Oujda","16","Rabat","16","Fes"
"5232","AB406177573","EBVBQ","JJWYT","1999","Casablanca","Indus","2","20","13","15","10","12","14","5","2","1","19","Oujda","16","Tetouan","14","Tanger"
"5235","AB207074541","ORGLM","XAVQD","2000","Fes","Indus","2","20","12","20","15","16","13","2","1","2","10","Oujda","9","Rabat","15","Tetouan"
"5236","AB353139682","GJHII","YULZZ","2000","Nador","Indus","1","13","12","20","12","17","13","0","0","0","10","Agadir","13","Agadir","19","Tetouan"
"5244","AB129046250","LNHWV","PFHZR","1999","Tetouan","Indus","3","12","13","14","11","17","17","3","2","2","18","Tanger","9","Oujda","12","Marrakech"
"5247","AB409952011","IPEOX","GNQLL","2000","Nador","Indus","2","9","11","13","12","9","19","5","1","2","11","Tanger","9","Oujda","14","Tanger"
"5248","AB286206499","WESWQ","KSHPN","2001","Tanger","Indus","2","19","19","11","9","14","12","0","0","0","16","Casablanca","10","Tanger","9","Tetouan"
"5254","AB603239421","ATMAW","IVCUM","2000","Fes","Indus","3","17","19","11","14","15","13","5","1","0","11","Marrakech","16","Marrakech","17","Marrakech"
"5262","AB972220674","VXXOF","PAQKG","2000","Casablanca","Indus","1","20","19","19","19","16","17","5","3","0","10","Rabat","16","Rabat","14","Oujda"
"5268","AB961239892","STGAK","OPHLG","1999","Fes","Indus","1","20","10","11","18","10","10","4","2","0","13","Agadir","18","Nador","14","Oujda"
"5270","AB572681031","IBRPZ","WNBLB","2001","Marrakech","Indus","1","10","11","11","15","16","15","1","3","1","20","Fes","10","Agadir","14","Tanger"
"5289","AB810920181","ZSRWH","MRLFW","2002","Oujda","Indus","2","15","12","11","13","15","12","3","0","0","18","Casablanca","15","Marrakech","13","Oujda"
"5293","AB431785045","RKCAN","EIUZF","2000","Rabat","Indus","1","9","16","20","18","14","20","4","2","2","12","Oujda","19","Agadir","13","Nador"
"5295","AB403656846","AZGNC","SRCPI","2000","Fes","Indus","2","10","20","19","13","17","17","4","0","2","15","Rabat","14","Agadir","20","Fes"
"5307","AB319660646","KZSEI","AGVKS","2002","Marrakech","Indus","2","9","12","15","20","17","16","5","1","0","14","Marrakech","18","Fes","13","Marrakech"
"5322","AB481138195","UZFRW","ETJHY","2001","Rabat","Indus","2","13","10","10","9","18","19","2","1","1","20","Agadir","19","Casablanca","14","Oujda"
"5323","AB482312845","LVDEF","WNOYE","2001","Oujda","Indus","3","17","10","18","18","19","19","1","2","0","13","Agadir","14","Rabat","13","Fes"
"5326","AB696807632","EZCRJ","BHQYM","2002","Rabat","Indus","1","14","17","18","20","20","11","4","3","0","17","Casablanca","14","Tanger","9","Fes"
"5331","AB174339251","CHHVM","KYHJO","2001","Fes","Indus","2","19","11","10","18","14","13","1","2","0","9","Oujda","12","Agadir","11","Agadir"
"5334","AB576593962","JNITB","JMTBL","2001","Rabat","Indus","1","15","13","10","12","9","18","4","3","2","15","Rabat","16","Nador","10","Nador"
"5336","AB270947627","ILYJH","MYZZU","2002","Fes","Indus","1","13","11","18","19","13","12","0","2","0","9","Tanger","17","Nador","14","Rabat"
"5340","AB325537490","UREIW","XEJQC","1999","Rabat","Indus","3","19","14","11","14","20","20","1","1","2","16","Oujda","19","Fes","13","Nador"
"5344","AB388119441","UVZYV","MRKVJ","2000","Casablanca","Indus","1","19","15","18","12","14","16","0","0","0","20","Tanger","13","Nador","14","Fes"
"5351","AB365764138","DIJOH","DAAYN","2001","Tetouan","Indus","2","12","9","15","14","19","16","3","1","1","16","Casablanca","20","Agadir","18","Fes"
"5352","AB634309930","ZYTVW","KTIJU","2000","Tetouan","Indus","1","12","15","16","20","15","11","4","3","2","13","Oujda","18","Tanger","15","Agadir"
"5361","AB016021906","CNMEQ","OUXJO","1998","Tetouan","Indus","3","17","14","9","16","12","15","1","0","2","9","Nador","20","Tanger","10","Marrakech"
"5363","AB968900490","IVQWG","VDQCB","2002","Nador","Indus","1","11","19","17","10","11","17","5","0","1","19","Tetouan","16","Tetouan","19","Agadir"
"5365","AB022792086","ZVXDN","CAHUN","2002","Tanger","Indus","2","17","11","13","9","20","19","5","1","1","9","Marrakech","9","Rabat","13","Nador"
"5366","AB381051553","HRTIB","CJZGG","1999","Marrakech","Indus","2","17","20","20","16","11","20","2","0","1","14","Casablanca","16","Fes","17","Agadir"
"5372","AB260832554","IGZRW","XKILX","2000","Fes","Indus","1","17","10","14","19","9","17","1","1","0","18","Tanger","10","Tanger","14","Nador"
"5374","AB784072739","XQROZ","BSCFC","1998","Agadir","Indus","1","9","18","17","15","10","15","4","0","2","17","Fes","15","Casablanca","18","Agadir"
"5377","AB443524527","ERGYS","CZOXT","2001","Marrakech","Indus","2","9","10","13","9","17","10","0","0","2","16","Marrakech","16","Fes","10","Nador"
"5382","AB856757054","KQUII","DSAWF","1998","Tetouan","Indus","2","15","18","12","14","14","19","1","3","2","12","Casablanca","13","Agadir","16","Agadir"
"5383","AB697296834","OUTBI","UTKYQ","2001","Marrakech","Indus","3","16","17","18","19","18","11","4","0","1","15","Oujda","15","Oujda","9","Nador"
"5389","AB032304452","GKWZQ","RLQQG","2001","Marrakech","Indus","3","20","15","15","11","17","10","3","2","2","18","Nador","16","Nador","18","Agadir"
