"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"5138","AB226153998","UXIBG","CZVDJ","1998","Rabat","Civil","1","16","14","13","10","19","12","5","3","0","13","Agadir","18","Fes","20","Tanger"
"5139","AB549290446","YQKUL","XTAXN","1999","Tetouan","Civil","2","12","16","11","15","19","16","0","1","2","16","Fes","20","Fes","11","Agadir"
"5144","AB778289799","HNWPJ","QXRHD","1998","Agadir","Civil","3","14","10","9","11","13","13","1","2","2","11","Casablanca","9","Tetouan","19","Oujda"
"5155","AB973504667","DYBOI","VCHJD","2000","Tetouan","Civil","2","19","12","13","18","20","18","1","1","1","13","Agadir","10","Rabat","13","Rabat"
"5157","AB911401297","WITGM","YHCCM","2000","Agadir","Civil","1","9","12","13","13","15","15","3","3","0","14","Oujda","9","Casablanca","18","Tanger"
"5163","AB080520183","FUULP","LZOMD","2002","Tetouan","Civil","1","16","14","18","13","18","13","0","2","0","14","Tetouan","18","Marrakech","18","Oujda"
"5164","AB662200317","DFGDS","RACLN","2001","Rabat","Civil","2","16","18","10","20","16","10","5","1","1","19","Casablanca","13","Agadir","14","Marrakech"
"5173","AB623529559","HXFOQ","OUEMP","1998","Casablanca","Civil","1","10","15","15","10","13","19","0","0","2","10","Fes","17","Tanger","13","Nador"
"5177","AB060746580","GGSQZ","WBUTY","2000","Marrakech","Civil","2","9","15","18","11","13","13","4","2","1","11","Rabat","11","Tetouan","17","Nador"
"5184","AB454474041","FKZDF","RDBPE","2000","Nador","Civil","3","16","11","20","17","17","14","3","1","1","19","Tanger","11","Marrakech","9","Agadir"
"5186","AB720873727","PDIMV","QMLXX","1998","Tetouan","Civil","2","10","20","19","12","10","10","2","0","1","15","Oujda","14","Fes","19","Tanger"
"5192","AB169072160","ZPZJB","BAVRZ","2000","Rabat","Civil","1","16","12","16","18","10","16","3","1","2","20","Tetouan","16","Fes","11","Rabat"
"5195","AB358749136","AGDSU","TVMBH","2002","Nador","Civil","3","16","18","17","14","10","15","2","1","0","15","Oujda","20","Tetouan","17","Oujda"
"5198","AB429819064","IBSIJ","EKWXQ","2001","Tanger","Civil","2","13","11","11","11","14","13","3","0","1","19","Rabat","20","Tanger","17","Agadir"
"5201","AB727320028","MYNKV","XTNEE","2001","Tetouan","Civil","3","16","19","12","20","19","12","0","0","1","18","Tanger","11","Nador","12","Agadir"
"5213","AB593904035","MHRDB","MQNPY","2002","Tetouan","Civil","2","16","20","9","19","11","17","3","2","0","9","Marrakech","10","Rabat","18","Nador"
"5214","AB144870501","BRNIF","BQOZX","1998","Tetouan","Civil","1","11","10","19","18","14","10","3","1","1","19","Tetouan","13","Rabat","18","Agadir"
"5222","AB894526690","IGAAF","JSCKK","2001","Rabat","Civil","2","15","16","11","15","15","17","3","0","1","20","Fes","16","Fes","17","Nador"
"5224","AB149835600","NZDFV","HFFPS","2001","Oujda","Civil","3","16","10","19","17","17","12","3","2","2","14","Oujda","18","Rabat","20","Rabat"
"5231","AB845971297","RITEU","WJDSV","2000","Rabat","Civil","2","9","18","13","13","17","10","2","2","1","10","Marrakech","12","Oujda","16","Agadir"
"5233","AB087052105","UJJNR","JQGIK","2002","Rabat","Civil","1","10","17","15","11","14","17","2","2","1","10","Tanger","13","Agadir","18","Oujda"
"5234","AB569263706","AEJVL","TWEVA","2001","Fes","Civil","2","13","12","14","14","11","12","1","0","0","9","Rabat","12","Tanger","18","Agadir"
"5241","AB092522189","DBFVA","NVLTK","2002","Oujda","Civil","2","9","15","14","16","10","13","5","2","2","14","Tanger","18","Nador","12","Marrakech"
"5242","AB771628316","JJQPM","ZGAGI","1998","Casablanca","Civil","3","18","18","20","15","9","20","4","1","1","12","Fes","16","Agadir","9","Nador"
"5243","AB281725310","MRNWI","JKIBC","2001","Tetouan","Civil","1","19","13","15","19","13","20","5","0","1","16","Rabat","18","Oujda","15","Nador"
"5255","AB909776602","TIWQR","WNWBQ","2000","Rabat","Civil","1","11","17","17","19","18","15","5","0","0","19","Tanger","10","Rabat","10","Tetouan"
"5271","AB167700329","YLZCT","EUOHY","2000","Tanger","Civil","2","15","18","11","14","14","10","4","3","1","11","Casablanca","19","Oujda","13","Fes"
"5275","AB749052226","CTXBC","KMFPP","1998","Casablanca","Civil","3","17","13","18","15","10","13","2","0","1","14","Tanger","15","Nador","18","Agadir"
"5276","AB662496468","KXYGS","NGYDZ","2001","Marrakech","Civil","1","19","20","18","13","19","18","5","3","0","14","Fes","20","Marrakech","20","Nador"
"5279","AB749117507","RHYCK","HKNHR","1998","Nador","Civil","3","12","15","18","15","10","19","4","2","0","14","Rabat","19","Marrakech","19","Tetouan"
"5280","AB618294751","AAVDP","YBFYE","1998","Agadir","Civil","2","16","11","20","19","9","9","3","3","0","11","Agadir","12","Rabat","19","Casablanca"
"5287","AB178247152","OBLLX","XWLPS","1999","Tetouan","Civil","3","13","14","9","18","13","20","0","0","0","20","Tanger","10","Casablanca","14","Tanger"
"5291","AB368736399","IXNVZ","TJBVZ","2001","Casablanca","Civil","2","18","18","13","19","12","12","3","3","2","16","Agadir","9","Fes","12","Oujda"
"5297","AB350475357","UHRAA","UCXLS","1999","Tanger","Civil","2","19","14","11","13","18","10","1","3","1","19","Oujda","15","Rabat","11","Oujda"
"5298","AB292023216","LVUWC","ALUBZ","1998","Nador","Civil","3","15","10","15","18","15","16","0","0","1","11","Tanger","18","Nador","12","Rabat"
"5299","AB441319421","PFJQD","CBJYP","2000","Tanger","Civil","3","10","16","16","14","19","17","5","2","2","19","Tanger","16","Casablanca","14","Fes"
"5300","AB406411648","LTJAX","XSDYB","1999","Marrakech","Civil","2","9","20","18","10","13","15","3","1","2","16","Nador","9","Nador","13","Nador"
"5301","AB797793146","JTNKE","JXBPZ","2002","Tanger","Civil","1","18","13","16","11","18","17","0","2","2","10","Nador","17","Rabat","11","Rabat"
"5304","AB086710893","QRQHK","QAAEB","2001","Marrakech","Civil","1","9","14","10","9","11","12","3","0","2","15","Fes","16","Tetouan","19","Tanger"
"5306","AB427473527","HXLYY","YOLNP","2000","Tanger","Civil","1","13","20","14","9","18","16","5","0","2","20","Agadir","14","Nador","19","Agadir"
"5314","AB257605721","KAURG","PPZDO","1998","Oujda","Civil","2","12","18","13","15","20","16","4","0","0","13","Casablanca","16","Oujda","17","Tanger"
"5315","AB540975264","BRWZA","PAENE","2000","Nador","Civil","3","16","16","16","17","12","10","2","1","2","9","Rabat","10","Marrakech","20","Oujda"
"5316","AB662234931","YSTAW","SYXOQ","1998","Tetouan","Civil","2","14","20","18","10","20","19","5","2","2","12","Fes","18","Casablanca","17","Casablanca"
"5317","AB261875711","BXFYZ","QPKHY","2002","Marrakech","Civil","3","12","9","17","20","17","15","4","1","2","17","Rabat","12","Tanger","17","Nador"
"5318","AB800437833","CRPXX","JEMDK","2000","Agadir","Civil","2","9","20","9","18","10","19","4","3","1","16","Marrakech","15","Fes","16","Nador"
"5320","AB235676717","XLFTT","IJACO","1999","Tanger","Civil","3","12","16","13","17","18","15","4","0","0","19","Tanger","14","Fes","20","Marrakech"
"5329","AB178407997","BOIEZ","ADWDC","2001","Marrakech","Civil","1","16","17","20","17","19","13","2","0","2","16","Marrakech","17","Oujda","12","Rabat"
"5330","AB797952565","ABLJP","EQIZL","2000","Tanger","Civil","3","14","18","15","12","14","15","1","0","1","18","Agadir","20","Tanger","14","Marrakech"
"5333","AB712658071","UEQER","SFFON","2001","Tanger","Civil","1","14","14","9","19","12","16","0","1","1","17","Casablanca","16","Nador","20","Tanger"
"5339","AB235984628","SHTBE","NELJW","2001","Nador","Civil","3","17","17","18","19","17","10","1","0","0","10","Fes","15","Nador","16","Nador"
"5342","AB012628441","LFCJS","JJEEE","2001","Fes","Civil","3","9","9","15","16","17","16","2","3","0","9","Nador","19","Fes","16","Agadir"
"5346","AB693568184","ORABP","XEQEL","1998","Rabat","Civil","1","18","20","20","16","15","13","3","3","0","10","Marrakech","16","Fes","9","Marrakech"
"5347","AB805462015","BZGOE","ONPZM","1999","Tetouan","Civil","2","14","19","12","9","11","19","1","0","1","20","Tetouan","16","Tanger","12","Marrakech"
"5350","AB615238123","NHCBS","WDIPD","2001","Nador","Civil","3","14","18","14","13","13","13","1","2","1","15","Rabat","13","Marrakech","10","Nador"
"5355","AB177110070","XKSWO","GWGPL","1999","Nador","Civil","1","9","18","20","17","17","15","0","2","2","13","Marrakech","13","Marrakech","12","Tetouan"
"5362","AB541384465","ETWIW","LFRWO","1999","Tetouan","Civil","2","9","13","20","18","17","17","5","1","0","15","Nador","17","Nador","13","Agadir"
"5370","AB825575378","HCHZB","JORZG","2000","Tanger","Civil","3","12","18","13","15","10","15","3","1","0","16","Rabat","19","Fes","17","Oujda"
"5376","AB046201524","ISGLZ","CDYRF","1998","Tetouan","Civil","2","18","13","20","17","16","19","3","2","2","14","Rabat","12","Fes","15","Oujda"
"5380","AB288314440","YLJRA","PZGOO","1999","Rabat","Civil","1","11","18","20","13","13","15","1","3","0","15","Tetouan","15","Marrakech","19","Oujda"
"5391","AB857347920","WUKFT","YRVDO","1998","Tetouan","Civil","1","18","20","17","9","9","13","0","0","0","9","Rabat","14","Tanger","17","Rabat"
"5394","AB723591271","OCGRN","ASBQK","2002","Fes","Civil","3","13","15","17","19","20","20","1","1","0","14","Fes","10","Tetouan","15","Fes"
"5395","AB510308441","KRCIT","LXZYL","1999","Nador","Civil","2","18","17","20","9","19","12","3","0","0","14","Tanger","10","Marrakech","14","Tetouan"
"5397","AB413447489","UUJZE","AELLQ","2000","Fes","Civil","2","14","19","11","17","10","10","1","3","0","20","Rabat","12","Nador","9","Tetouan"
"5402","AB726886313","PKLNY","YGKPK","2001","Marrakech","Civil","3","14","15","19","14","15","11","0","2","2","20","Oujda","17","Oujda","11","Oujda"
"5406","AB882363733","JXOHJ","GAYGG","1999","Agadir","Civil","1","20","19","13","11","9","17","1","2","0","17","Tetouan","9","Nador","15","Tetouan"
"5409","AB015130414","KLRWO","UMBOL","2002","Agadir","Civil","2","13","19","19","17","18","19","1","0","0","9","Tetouan","12","Rabat","9","Fes"
"5412","AB299953070","XXHZY","TAVLM","2000","Fes","Civil","2","18","20","20","12","11","10","3","2","2","12","Tanger","13","Tetouan","15","Agadir"
"5420","AB898608559","MBAPJ","KKYEN","2001","Agadir","Civil","1","9","19","9","10","19","15","1","0","1","13","Rabat","17","Tetouan","15","Nador"
"5423","AB035614230","QHORA","CRLBC","2001","Oujda","Civil","1","12","14","18","20","14","12","2","1","2","12","Marrakech","18","Tanger","15","Rabat"
"5425","AB658971773","QXOGF","FJMEM","2001","Fes","Civil","2","17","18","20","18","11","16","2","0","1","13","Tanger","16","Marrakech","11","Oujda"
"5427","AB394514479","EJSWP","AJZSK","2002","Marrakech","Civil","3","16","20","18","12","18","14","5","1","0","11","Tetouan","15","Casablanca","11","Rabat"
"5428","AB226059376","TOBZZ","PSCHV","2002","Agadir","Civil","1","14","10","12","12","15","9","2","3","2","19","Casablanca","20","Fes","14","Oujda"
"5429","AB505635543","SYXOG","RXJOQ","1998","Agadir","Civil","3","16","15","16","12","19","14","2","1","0","18","Casablanca","14","Oujda","14","Tanger"
"5440","AB988998899","VIJQF","VKUCJ","2002","Tetouan","Civil","2","10","11","20","13","9","16","0","2","2","18","Rabat","15","Marrakech","14","Oujda"
"5448","AB333878421","FNHWD","HKSMB","2001","Marrakech","Civil","1","12","14","10","12","10","15","4","2","0","14","Casablanca","20","Tetouan","13","Oujda"
"5452","AB885272916","VQEQS","QMCIT","1998","Fes","Civil","1","15","10","16","12","14","18","0","1","2","11","Tanger","10","Nador","9","Casablanca"
"5453","AB321562145","ELOOK","HFRUX","2002","Agadir","Civil","1","14","13","15","13","17","18","3","0","2","10","Tetouan","17","Fes","10","Rabat"
"5459","AB106248171","LGGSM","GSLGR","2000","Rabat","Civil","1","14","20","16","16","9","13","4","2","0","11","Tanger","11","Oujda","14","Tetouan"
"5464","AB698465442","RYJCP","JVDUM","1998","Tanger","Civil","1","16","20","13","14","11","17","1","1","2","13","Fes","15","Agadir","20","Casablanca"
"5477","AB956712066","FDCHI","QVJHI","1999","Oujda","Civil","1","11","9","13","11","15","16","5","0","1","20","Tetouan","16","Tanger","14","Fes"
"5478","AB681086061","QDWHV","SJCUV","2000","Rabat","Civil","3","15","17","14","15","10","9","1","1","1","12","Marrakech","14","Casablanca","12","Agadir"
"5484","AB580461033","PXXWG","DEVUX","2001","Rabat","Civil","2","17","16","10","18","20","11","4","1","2","10","Fes","18","Tetouan","13","Casablanca"
"5497","AB208195218","LSPWS","COIXQ","2002","Agadir","Civil","1","11","10","14","18","12","19","4","2","0","14","Tetouan","17","Nador","14","Oujda"
"5500","AB935860965","EQLTN","IBQXT","2002","Casablanca","Civil","3","15","17","19","13","10","14","3","2","0","9","Marrakech","11","Rabat","14","Tetouan"
"5503","AB711033505","VBCUM","YGOCO","1999","Marrakech","Civil","3","17","15","10","12","20","14","4","3","0","10","Oujda","11","Marrakech","15","Tanger"
"5507","AB412190707","ARPNM","YWHJA","2002","Rabat","Civil","2","12","12","9","9","11","16","2","3","2","20","Rabat","19","Casablanca","13","Tetouan"
"5514","AB364616777","TSYHA","GHVZW","1998","Nador","Civil","1","10","19","16","18","20","20","1","3","0","17","Tanger","16","Rabat","19","Marrakech"
"5518","AB106906323","FFQLY","GICST","1999","Agadir","Civil","2","9","19","16","20","9","16","0","3","1","11","Tetouan","16","Fes","19","Casablanca"
"5524","AB416816888","ABEKS","UZADK","1999","Nador","Civil","2","18","20","20","20","10","18","0","3","2","15","Casablanca","16","Fes","10","Fes"
"5525","AB791521523","OXYUU","UOWBK","1999","Rabat","Civil","2","17","16","13","10","19","12","2","2","2","9","Tanger","17","Rabat","19","Casablanca"
"5532","AB945669721","IEGBI","QPNEL","2002","Oujda","Civil","3","16","13","16","14","20","11","3","1","2","9","Agadir","11","Rabat","20","Fes"
"5533","AB803905432","CKDNK","RNNKP","2002","Agadir","Civil","1","12","17","20","11","16","16","5","2","2","17","Oujda","14","Fes","18","Oujda"
"5542","AB942444645","ESLHD","SOLLS","2002","Tanger","Civil","1","17","19","10","17","13","9","0","2","2","15","Oujda","20","Rabat","9","Casablanca"
"5543","AB825705011","FCOPA","TNWZV","2000","Tetouan","Civil","3","18","12","14","18","10","12","3","0","0","16","Tanger","19","Nador","13","Fes"
"5544","AB957860272","UKWRM","DWISN","2001","Tanger","Civil","2","20","19","12","12","19","9","1","3","2","16","Oujda","12","Agadir","9","Marrakech"
"5551","AB009968318","ACSLF","KYTIB","1999","Rabat","Civil","3","18","18","16","10","18","10","3","1","0","17","Nador","19","Fes","20","Nador"
"5559","AB385590278","VYBBP","DTEJJ","2002","Casablanca","Civil","3","20","12","17","12","16","13","5","0","0","18","Nador","17","Tetouan","15","Fes"
"5567","AB826242870","YSFKD","LORZY","2002","Agadir","Civil","3","17","13","11","13","15","20","1","3","0","9","Agadir","14","Agadir","9","Agadir"
"5570","AB646916295","JYNRE","HTXSE","2001","Oujda","Civil","2","11","14","12","9","16","11","1","3","1","16","Marrakech","10","Marrakech","10","Tetouan"
"5581","AB332095559","HTHBY","WQRXL","2000","Nador","Civil","1","19","9","14","9","15","16","4","1","1","12","Casablanca","14","Fes","16","Fes"
"5589","AB429431230","KEAEW","RROOJ","1999","Oujda","Civil","1","11","18","17","14","12","10","1","3","0","10","Marrakech","15","Agadir","11","Casablanca"
"5595","AB247178189","JZAXY","CECII","1998","Nador","Civil","2","20","15","12","16","17","9","2","3","0","20","Tetouan","12","Nador","14","Rabat"
"5607","AB962718022","TDKKZ","LEBVX","2002","Nador","Civil","3","17","17","19","18","16","10","1","0","1","14","Tetouan","13","Tetouan","15","Rabat"
"5608","AB123095746","CUPRU","BWVPB","1998","Nador","Civil","1","13","20","18","18","19","12","5","1","1","11","Oujda","10","Agadir","11","Tanger"
"5610","AB381515473","VMPLM","MJKES","1999","Nador","Civil","2","18","13","18","9","17","9","0","1","0","16","Oujda","10","Oujda","18","Casablanca"
"5611","AB939745265","FTSBJ","VRLDZ","2002","Fes","Civil","2","12","10","16","10","18","20","5","3","0","18","Rabat","17","Oujda","16","Marrakech"
"5618","AB703651202","KPUJP","STCKC","2002","Oujda","Civil","3","14","11","20","20","10","17","1","3","2","14","Tetouan","19","Tanger","14","Casablanca"
"5621","AB367363613","JDLPP","QNMIO","2002","Marrakech","Civil","3","16","18","17","10","17","20","2","2","1","11","Casablanca","14","Oujda","20","Agadir"
"5625","AB494503685","TTKMP","NFDKD","2000","Rabat","Civil","1","11","20","19","11","20","17","5","1","2","19","Rabat","20","Nador","13","Tetouan"
"5627","AB347957522","PTCEU","WLNYD","2001","Oujda","Civil","1","20","18","20","15","16","9","3","0","2","14","Rabat","11","Casablanca","20","Oujda"
"5633","AB275303698","NPEJO","NCGFR","2000","Rabat","Civil","2","13","14","10","17","12","12","5","0","1","11","Oujda","9","Casablanca","14","Fes"
"5636","AB494271842","YRZBP","OTTMX","1998","Tanger","Civil","1","18","17","14","14","12","9","5","2","1","16","Tetouan","17","Agadir","16","Marrakech"
"5637","AB711162222","GAJTT","YYCFU","1999","Marrakech","Civil","2","11","10","19","13","16","9","2","3","2","9","Marrakech","10","Fes","18","Rabat"
"5643","AB153593747","PVZGF","PDUOQ","2002","Fes","Civil","1","17","9","19","15","18","20","0","3","0","15","Nador","12","Tanger","20","Fes"
"5648","AB508256527","FEIVL","RFRZW","1999","Marrakech","Civil","1","15","10","10","16","11","13","4","2","0","20","Casablanca","17","Tetouan","11","Rabat"
"5653","AB646016347","ZRKRI","QKUHR","1999","Nador","Civil","3","17","10","15","10","12","13","5","1","1","13","Marrakech","19","Tetouan","14","Oujda"
"5656","AB549081949","UFSHI","CNMZZ","2000","Casablanca","Civil","1","15","20","16","18","12","20","3","1","0","10","Marrakech","20","Casablanca","11","Oujda"
"5669","AB807813675","INVAQ","YYAMH","1998","Agadir","Civil","2","13","9","17","10","19","14","3","1","2","20","Agadir","14","Rabat","11","Tanger"
"5683","AB770868380","NPZTV","CWKIM","1999","Rabat","Civil","1","18","20","18","15","12","13","5","2","1","15","Marrakech","18","Marrakech","12","Fes"
"5694","AB161468595","GDNNL","JAVXJ","1998","Tetouan","Civil","1","13","14","14","10","15","14","3","2","1","12","Fes","19","Oujda","15","Tetouan"
"5705","AB270595743","AJTAO","EGQZB","1998","Oujda","Civil","2","15","18","20","11","13","17","1","3","0","12","Rabat","13","Agadir","14","Rabat"
"5712","AB865271447","HDAIP","YLFWY","2001","Rabat","Civil","2","12","13","12","10","19","11","4","2","0","13","Casablanca","17","Fes","19","Nador"
"5716","AB650985634","UEZIT","GMIMB","1999","Marrakech","Civil","1","18","19","15","15","15","14","0","1","2","9","Marrakech","12","Tanger","9","Casablanca"
"5720","AB193209029","BBRHV","MBNBM","2002","Nador","Civil","1","11","9","9","12","9","19","5","1","0","11","Rabat","10","Marrakech","13","Marrakech"
"5724","AB710893074","PHLYL","BRKUE","2001","Tanger","Civil","2","18","20","15","17","11","14","1","1","0","10","Tetouan","16","Marrakech","10","Agadir"
"5731","AB293761876","VAGHP","HWTWG","1999","Marrakech","Civil","1","18","19","19","9","15","19","3","2","1","17","Fes","19","Fes","17","Nador"
"5735","AB437884132","FJKFN","XSXZM","2000","Nador","Civil","2","13","19","13","12","16","14","0","3","0","15","Rabat","12","Rabat","17","Casablanca"
"5739","AB090086176","PQAAC","KJKUC","2000","Rabat","Civil","2","13","15","13","16","20","10","1","3","2","17","Rabat","9","Casablanca","20","Casablanca"
"5759","AB076260005","EARVS","IRZMF","1998","Rabat","Civil","3","19","11","14","13","9","14","1","1","0","14","Marrakech","10","Nador","16","Tetouan"
"5765","AB238166311","DUNFA","PEQQA","1999","Agadir","Civil","1","9","10","13","12","18","15","4","1","2","15","Tanger","17","Fes","20","Tanger"
"5769","AB448910759","DVNND","COKGA","2001","Tanger","Civil","1","19","15","9","12","19","11","1","2","2","20","Nador","15","Oujda","20","Casablanca"
"5770","AB722641072","ZBYGX","KJMKA","2001","Casablanca","Civil","3","16","11","19","14","18","13","0","2","2","12","Nador","16","Tanger","12","Oujda"
"5774","AB161164729","TEWXY","DCAUA","2001","Oujda","Civil","3","12","16","19","14","13","17","5","1","0","18","Casablanca","16","Casablanca","15","Tetouan"
"5779","AB016634030","XUDBZ","HROAX","1999","Marrakech","Civil","1","9","9","10","15","16","10","4","0","0","11","Marrakech","10","Oujda","14","Casablanca"
"5784","AB310407972","REMZB","TAOPG","2000","Nador","Civil","3","11","10","14","19","18","15","1","1","0","13","Oujda","13","Oujda","9","Oujda"
"5803","AB855479256","ZDHYI","XEGZQ","2001","Agadir","Civil","3","13","9","12","14","20","17","0","2","1","14","Fes","13","Casablanca","13","Marrakech"
"5810","AB087046498","NNSYF","IOTTQ","2000","Fes","Civil","2","17","18","10","16","9","9","1","3","0","17","Tanger","14","Casablanca","14","Tetouan"
"5811","AB395460322","GYXQS","JBUNI","2002","Oujda","Civil","1","14","19","11","17","13","12","3","1","2","15","Nador","12","Casablanca","10","Rabat"
"5813","AB523185125","HHCXE","QIKHV","2001","Marrakech","Civil","2","9","9","13","15","20","18","0","1","0","9","Oujda","20","Fes","14","Fes"
"5829","AB093695801","YSMLQ","SPHCI","2002","Oujda","Civil","2","15","15","13","12","18","9","2","3","2","18","Rabat","10","Fes","10","Nador"
"5833","AB444795917","DMXEO","IRLFG","2001","Rabat","Civil","3","17","14","10","17","9","18","3","0","1","20","Nador","16","Fes","14","Oujda"
"5840","AB945881288","YVBLW","DVQWH","2000","Tetouan","Civil","3","11","12","15","12","20","14","4","0","2","16","Fes","10","Tetouan","9","Nador"
"5856","AB603664875","JSCBB","KOWOT","2002","Tanger","Civil","2","16","19","12","17","10","13","0","3","0","19","Marrakech","17","Tetouan","17","Tetouan"
"5865","AB374214792","WNULT","CCXDA","1998","Oujda","Civil","3","19","12","13","15","12","20","0","0","0","16","Fes","19","Tetouan","19","Tetouan"
"5879","AB238496786","IDCXH","DDXEW","2000","Oujda","Civil","3","16","17","12","14","11","12","4","1","0","20","Oujda","15","Tanger","18","Rabat"
"5884","AB247475161","GCXYZ","TXCNI","2000","Marrakech","Civil","3","19","12","18","18","13","18","2","1","2","20","Tanger","19","Oujda","18","Rabat"
"5887","AB960968310","FYVOT","TOJNK","1998","Agadir","Civil","2","20","17","19","16","10","12","0","1","2","18","Nador","20","Fes","16","Marrakech"
"5905","AB604949897","TUTAC","GYJOH","1999","Rabat","Civil","3","12","16","16","10","11","20","4","1","1","19","Marrakech","12","Agadir","9","Nador"
"5914","AB443729486","ILEKU","DNVRJ","1998","Nador","Civil","3","12","19","11","16","14","10","3","0","1","19","Fes","15","Marrakech","14","Casablanca"
"5915","AB981793504","THMIZ","UEVWC","2001","Marrakech","Civil","3","11","14","12","13","20","9","1","0","0","16","Oujda","14","Rabat","17","Tanger"
"5920","AB608485820","QSIYU","UKJHO","2000","Rabat","Civil","2","14","20","13","18","9","17","0","2","1","14","Agadir","15","Rabat","17","Tanger"
"5924","AB624728524","WVTBJ","KTKLA","2002","Rabat","Civil","2","11","9","10","15","16","16","5","0","2","16","Agadir","9","Tanger","20","Fes"
"5927","AB111257472","HQYBD","NLTCI","1999","Oujda","Civil","1","17","14","16","12","20","15","4","3","1","14","Tetouan","20","Fes","20","Marrakech"
"5934","AB644307019","KOMKU","UGTXJ","1998","Casablanca","Civil","2","17","13","10","17","20","15","1","0","2","19","Agadir","12","Agadir","14","Rabat"
"5948","AB115975042","KNTHB","XCNYA","2000","Rabat","Civil","1","18","16","10","11","18","17","4","2","1","18","Tanger","20","Casablanca","16","Nador"
"5950","AB118670402","BNVLB","VYKDX","1999","Tetouan","Civil","3","10","18","20","9","9","14","1","2","2","11","Agadir","13","Agadir","17","Marrakech"
"5954","AB817330913","IXBVA","RIMZG","1998","Oujda","Civil","1","10","10","9","18","13","19","1","3","1","18","Nador","13","Nador","14","Rabat"
"5955","AB508240047","NPDPC","CLDLN","1999","Fes","Civil","3","13","10","15","16","10","18","0","0","0","15","Agadir","13","Casablanca","16","Tanger"
"5960","AB836707262","WOGLO","JTFED","2000","Casablanca","Civil","2","19","9","20","19","14","18","1","3","1","15","Oujda","18","Agadir","12","Nador"
"5964","AB752740572","FEESM","UDGVE","2000","Nador","Civil","2","19","15","17","18","10","17","1","1","2","17","Tetouan","18","Rabat","13","Oujda"
"5987","AB829170185","DETRO","YFYGX","2002","Oujda","Civil","1","15","10","16","17","13","9","2","0","1","18","Casablanca","9","Agadir","11","Fes"
"5989","AB881776234","HLZCA","GJQKY","1999","Oujda","Civil","3","14","12","13","18","12","9","5","2","0","18","Oujda","20","Marrakech","20","Tanger"
"5991","AB382876062","CPTRG","HYMVE","2001","Rabat","Civil","1","12","18","11","17","15","10","5","0","0","11","Tanger","15","Fes","9","Oujda"
"6000","AB373224496","GCQEL","ODBLP","1998","Casablanca","Civil","1","11","13","15","17","20","15","1","0","0","18","Oujda","13","Nador","15","Agadir"
"6002","AB709494747","NRLYE","ENZLO","2002","Tanger","Civil","1","19","12","20","13","16","17","2","3","0","10","Marrakech","16","Fes","12","Oujda"
"6012","AB133473484","WJMCN","RUEIV","2002","Rabat","Civil","2","11","10","12","10","20","15","1","2","2","20","Nador","20","Casablanca","12","Oujda"
"6015","AB260919585","HIYQR","DDMUM","1999","Fes","Civil","1","17","17","15","16","9","13","3","1","1","11","Marrakech","20","Casablanca","14","Fes"
"6016","AB262502522","DCPMG","DUPQX","2002","Nador","Civil","2","16","13","19","18","12","13","2","1","1","16","Oujda","11","Rabat","13","Fes"
"6030","AB655769460","FLZCA","FBKJB","1998","Fes","Civil","1","11","17","11","12","13","15","0","2","1","13","Fes","20","Tanger","11","Tetouan"
"6034","AB951284802","EBGSR","VIRBE","2000","Marrakech","Civil","3","20","15","10","20","19","14","3","3","2","17","Agadir","10","Tanger","10","Fes"
"6046","AB340178240","MKHVO","MXQWF","2001","Fes","Civil","1","13","11","15","14","20","13","5","2","0","18","Tetouan","16","Marrakech","13","Marrakech"
"6051","AB737721823","UKQOE","EDPBX","2001","Tanger","Civil","1","20","11","18","15","16","10","3","2","2","19","Fes","18","Nador","10","Fes"
"6053","AB440099252","BDFAD","IHOEE","1998","Nador","Civil","3","14","13","9","12","9","9","4","0","0","9","Rabat","9","Tetouan","14","Fes"
"6056","AB570536561","DANQY","ELRUF","2000","Nador","Civil","1","19","20","14","15","14","14","2","2","1","17","Tetouan","15","Casablanca","18","Agadir"
"6060","AB873857880","GHLUZ","CLTJQ","1998","Rabat","Civil","2","20","11","13","14","12","15","5","1","0","13","Agadir","13","Rabat","15","Casablanca"
"6065","AB503124652","EZCOV","IAWUQ","2000","Tetouan","Civil","2","18","17","19","15","11","15","2","3","2","14","Marrakech","11","Casablanca","12","Agadir"
"6069","AB973896914","SIHIE","XLERJ","1998","Nador","Civil","3","11","18","13","15","14","13","0","3","0","17","Oujda","15","Tetouan","20","Oujda"
"6071","AB103995668","AKWUI","RRBYO","1999","Rabat","Civil","3","12","18","9","13","20","10","5","1","2","11","Oujda","14","Casablanca","16","Rabat"
"6076","AB523692732","ARAOO","RUOXB","1998","Casablanca","Civil","2","14","12","17","9","17","11","4","3","1","14","Marrakech","9","Tanger","14","Marrakech"
"6085","AB992925045","UICZY","FPCKQ","2002","Marrakech","Civil","1","12","19","13","18","12","9","4","1","1","14","Tetouan","18","Tetouan","11","Casablanca"
"6087","AB540774293","QANCO","RHGWT","2000","Rabat","Civil","3","10","12","19","19","10","13","2","3","0","14","Tetouan","15","Marrakech","12","Rabat"
