"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"5578","AB925341712","KJJVO","UCJZI","2002","Oujda","Electrique","2","10","15","11","9","20","11","3","2","0","19","Agadir","20","Tanger","14","Nador"
"5587","AB455414276","FLPMP","BUWVI","1999","Agadir","Electrique","2","11","19","18","13","18","9","4","2","2","13","Fes","14","Nador","19","Marrakech"
"5590","AB350127445","CNIBG","MXIAR","2000","Agadir","Electrique","3","11","10","17","13","12","19","2","1","1","14","Tetouan","9","Rabat","18","Agadir"
"5591","AB951505406","ONBXE","MFTOW","1999","Marrakech","Electrique","2","13","19","10","17","18","14","2","2","0","9","Casablanca","13","Fes","14","Oujda"
"5602","AB220047687","VMRJP","LXWFG","2000","Tanger","Electrique","2","17","17","20","20","13","19","4","0","1","18","Nador","18","Marrakech","15","Casablanca"
"5620","AB247605172","XQBBP","EHKRF","2002","Agadir","Electrique","1","18","18","20","9","16","10","1","2","1","14","Marrakech","16","Fes","11","Casablanca"
"5623","AB199227092","WTBEX","LUUTM","1998","Nador","Electrique","1","14","19","12","10","19","18","1","1","1","10","Agadir","13","Fes","12","Oujda"
"5626","AB537528947","CMNIK","QZZAA","1999","Oujda","Electrique","1","11","12","16","13","13","9","4","2","1","11","Agadir","19","Nador","13","Tetouan"
"5634","AB797239786","DPOTT","HNPIA","2002","Fes","Electrique","3","16","12","17","12","12","11","3","1","1","14","Marrakech","12","Nador","11","Casablanca"
"5640","AB255307886","CQRYI","FLKAL","2000","Marrakech","Electrique","3","12","14","14","10","9","13","0","1","2","15","Fes","15","Tanger","12","Tanger"
"5645","AB586450801","WFAMV","CQHUU","2002","Casablanca","Electrique","1","10","10","10","20","12","18","5","1","0","19","Nador","16","Agadir","15","Tanger"
"5646","AB340226929","IZXRM","VMWHJ","2000","Nador","Electrique","2","20","13","15","15","12","12","1","2","2","16","Marrakech","19","Fes","12","Agadir"
"5651","AB629441728","RJNPP","WIQRY","2002","Oujda","Electrique","1","17","9","15","16","11","15","3","0","2","9","Tetouan","13","Agadir","16","Casablanca"
"5657","AB667837231","NCHOR","RMPMB","1999","Casablanca","Electrique","2","11","9","14","15","13","19","1","3","2","15","Agadir","13","Nador","11","Casablanca"
"5663","AB993166554","BMOHW","UAFBU","2000","Marrakech","Electrique","3","9","15","9","19","17","19","3","1","1","14","Marrakech","12","Rabat","11","Marrakech"
"5664","AB573737161","OZUYG","GUBUI","2001","Nador","Electrique","1","19","12","11","15","14","14","1","1","1","16","Fes","16","Agadir","9","Casablanca"
"5670","AB298191621","JIFIT","WBVKR","1998","Casablanca","Electrique","2","19","10","20","16","15","16","5","0","1","15","Oujda","18","Nador","15","Fes"
"5672","AB951781140","MGTVM","AVCMS","2001","Marrakech","Electrique","1","9","9","14","10","9","13","5","2","2","15","Rabat","12","Oujda","17","Oujda"
"5674","AB347370221","MOKXT","FFYZC","2000","Rabat","Electrique","3","18","17","14","15","12","17","0","1","2","20","Oujda","12","Rabat","20","Oujda"
"5686","AB750867963","THJVO","VNPSA","2002","Nador","Electrique","2","15","10","16","19","9","14","5","2","2","13","Rabat","12","Nador","12","Fes"
"5695","AB273583220","RATTW","PDUNE","1999","Casablanca","Electrique","2","13","18","10","19","16","14","2","2","0","12","Marrakech","18","Tanger","10","Rabat"
"5702","AB190128310","MADOS","LNHEZ","1998","Tanger","Electrique","3","19","12","9","14","12","13","2","3","2","16","Oujda","17","Casablanca","9","Agadir"
"5706","AB857534986","VIBSP","YNESG","2000","Tetouan","Electrique","3","20","20","9","20","17","11","1","0","0","11","Rabat","12","Oujda","13","Fes"
"5726","AB357570413","QLNWQ","VJOON","1998","Tetouan","Electrique","1","19","12","17","18","10","12","3","0","0","12","Marrakech","18","Fes","16","Agadir"
"5732","AB795420733","YGALX","DJLPD","1998","Tetouan","Electrique","3","20","16","20","17","12","9","3","2","0","16","Nador","11","Tanger","14","Nador"
"5743","AB771351363","YVEJN","DSKRP","1998","Rabat","Electrique","1","9","17","18","11","9","11","1","0","1","11","Rabat","15","Casablanca","12","Oujda"
"5751","AB537024195","RVELL","MSOMQ","1999","Rabat","Electrique","3","20","10","15","14","16","18","2","0","0","9","Casablanca","14","Tanger","15","Marrakech"
"5754","AB119950196","GEUYM","VMIDI","2002","Marrakech","Electrique","1","10","15","17","18","11","12","1","3","0","19","Tetouan","15","Agadir","20","Nador"
"5757","AB372130896","YBVJD","TDREF","1998","Agadir","Electrique","2","12","13","9","16","10","14","2","2","2","9","Agadir","12","Nador","20","Casablanca"
"5758","AB209423455","ONXRL","CDEFG","1998","Tetouan","Electrique","2","12","16","12","10","12","14","0","1","2","11","Marrakech","13","Tanger","15","Fes"
"5764","AB018980486","RSZUA","MODVF","2000","Casablanca","Electrique","2","13","17","16","11","9","19","3","0","0","15","Casablanca","9","Agadir","15","Rabat"
"5775","AB235394803","RGEAO","SVOEO","1999","Fes","Electrique","3","17","19","16","12","12","12","2","1","0","13","Tanger","12","Casablanca","16","Tetouan"
"5777","AB746263440","NNJBC","FOEAY","2001","Casablanca","Electrique","1","20","18","13","15","12","16","5","2","2","19","Tetouan","10","Rabat","10","Tetouan"
"5795","AB491378973","CQGGZ","GEHKS","2001","Tanger","Electrique","3","9","20","16","13","15","13","1","1","2","10","Rabat","20","Rabat","15","Marrakech"
"5799","AB846713221","QNUXE","ORUSG","2002","Tetouan","Electrique","2","14","9","17","18","18","17","5","2","0","20","Tanger","13","Tanger","9","Oujda"
"5802","AB240190895","WMBKM","WXUMZ","2000","Tetouan","Electrique","2","13","11","20","12","16","10","0","1","1","20","Nador","19","Oujda","16","Agadir"
"5805","AB660859038","YMRTT","ZRRHI","2001","Oujda","Electrique","3","13","10","15","14","15","17","5","1","0","17","Rabat","17","Fes","20","Oujda"
"5807","AB887128581","PEHDM","QKWST","2000","Marrakech","Electrique","2","13","11","20","19","10","18","0","1","0","13","Marrakech","19","Tetouan","11","Nador"
"5812","AB277407430","XBANW","FLULZ","2001","Fes","Electrique","3","18","11","16","9","15","15","1","0","2","11","Rabat","18","Nador","14","Nador"
"5818","AB563566848","OVTTV","LWWRY","1999","Fes","Electrique","1","9","18","14","16","20","16","0","2","0","16","Agadir","20","Tanger","12","Oujda"
"5822","AB806283573","XQEJO","ZPOSQ","2000","Casablanca","Electrique","2","19","13","19","18","15","18","2","0","1","13","Tanger","13","Rabat","19","Tetouan"
"5826","AB375688686","TXRYB","IUUXX","1998","Rabat","Electrique","2","12","20","12","17","9","14","3","0","1","10","Tanger","19","Tanger","10","Casablanca"
"5827","AB105422361","PKKRD","WFOKY","1998","Nador","Electrique","3","15","13","9","10","12","15","1","0","0","11","Oujda","13","Agadir","19","Oujda"
"5830","AB690926373","CGQJQ","PTODW","1999","Fes","Electrique","3","10","14","13","14","16","10","1","0","0","14","Nador","10","Nador","10","Fes"
"5831","AB145279712","VACVD","TAWYQ","1998","Rabat","Electrique","3","12","16","15","13","20","11","4","2","2","18","Marrakech","17","Tetouan","17","Casablanca"
"5835","AB658616803","KTLYX","ZOJQQ","1998","Tetouan","Electrique","1","15","15","10","12","20","19","2","1","0","14","Casablanca","9","Nador","20","Tanger"
"5843","AB777169478","JJTKY","EOOMO","2000","Fes","Electrique","1","9","12","20","16","19","14","3","0","0","13","Casablanca","12","Tanger","20","Casablanca"
"5844","AB683135952","VOOGT","WCUAA","1999","Tanger","Electrique","1","16","14","9","15","18","20","4","0","0","19","Rabat","15","Agadir","9","Tanger"
"5847","AB958008469","IWGMT","FBZWF","1998","Rabat","Electrique","1","12","17","11","12","20","18","1","1","2","18","Oujda","10","Marrakech","16","Tetouan"
"5849","AB243625762","PBGUC","UVZCW","1999","Oujda","Electrique","1","19","9","10","10","11","12","0","2","1","13","Oujda","9","Fes","9","Rabat"
"5852","AB766463142","QYISO","VYAPY","2002","Oujda","Electrique","1","10","13","17","19","9","17","0","3","0","12","Rabat","13","Marrakech","11","Fes"
"5859","AB619721832","BGPKX","GSZZN","2000","Rabat","Electrique","2","20","18","9","16","14","18","1","2","1","20","Tanger","9","Oujda","9","Agadir"
"5861","AB688344121","RYEBH","HKMPL","1999","Fes","Electrique","3","9","11","10","10","17","18","3","0","0","10","Casablanca","12","Nador","12","Marrakech"
"5862","AB207612936","NJPWS","HRZUK","1999","Rabat","Electrique","3","12","15","11","12","20","10","1","3","2","13","Tetouan","15","Casablanca","9","Casablanca"
"5863","AB001944793","ABTJE","GGCWW","2000","Tetouan","Electrique","1","13","18","17","17","17","15","0","2","0","15","Agadir","16","Marrakech","20","Oujda"
"5867","AB488490077","YCLQB","ATCBN","1999","Fes","Electrique","2","9","14","11","20","14","15","1","0","2","9","Agadir","16","Tanger","11","Agadir"
"5870","AB963856596","JBVGA","FPMHU","2002","Marrakech","Electrique","3","14","11","14","10","13","9","4","1","1","16","Tetouan","17","Fes","9","Tetouan"
"5875","AB371584705","PRIWH","JESBZ","1998","Agadir","Electrique","2","14","19","12","18","16","19","0","2","0","14","Marrakech","16","Nador","16","Marrakech"
"5877","AB580062621","UGOMJ","BIFWP","2000","Tanger","Electrique","2","14","9","11","19","18","12","1","1","0","9","Nador","10","Tetouan","12","Tetouan"
"5878","AB846324249","LGKTT","OIPTV","1999","Tanger","Electrique","1","20","10","16","15","20","10","2","0","2","20","Casablanca","9","Oujda","13","Fes"
"5885","AB508883765","PEVHY","UNNWU","1999","Casablanca","Electrique","3","9","12","10","9","15","18","2","2","2","15","Nador","19","Tanger","11","Oujda"
"5902","AB317405249","PNWYW","WGQLQ","2000","Nador","Electrique","3","17","10","11","12","20","10","2","1","2","19","Nador","9","Nador","15","Oujda"
"5909","AB073186749","WQOUW","ZGPTI","2000","Fes","Electrique","1","11","20","17","16","14","9","1","0","2","16","Tanger","9","Tetouan","18","Casablanca"
"5910","AB674195964","HBVGY","IEDRP","1998","Oujda","Electrique","3","20","17","16","19","13","10","2","3","0","19","Fes","12","Oujda","10","Oujda"
"5913","AB273820399","STUOO","KVAQT","1999","Tanger","Electrique","1","11","16","15","10","9","19","1","1","0","18","Nador","17","Nador","16","Casablanca"
"5926","AB665694280","DTQVW","DLRJJ","2000","Tetouan","Electrique","1","10","11","18","14","13","15","3","2","2","11","Marrakech","18","Nador","9","Casablanca"
"5928","AB373987854","YMTOW","MNASW","2002","Rabat","Electrique","3","12","19","20","13","20","17","1","2","1","14","Tetouan","17","Agadir","19","Agadir"
"5929","AB475646498","QWQFU","INUNF","2002","Oujda","Electrique","3","18","20","13","15","15","11","4","1","1","16","Fes","19","Agadir","17","Rabat"
"5939","AB661255499","PBAAW","TQVOG","2000","Rabat","Electrique","1","13","10","13","17","13","17","4","2","2","9","Fes","12","Agadir","14","Nador"
"5940","AB062841805","ETMPE","AYGLI","2002","Marrakech","Electrique","3","10","11","17","19","10","19","4","1","2","14","Rabat","14","Tetouan","14","Oujda"
"5943","AB163656818","TYGRZ","KLIQS","2001","Fes","Electrique","2","18","19","13","16","15","9","4","2","0","11","Agadir","19","Tetouan","13","Rabat"
"5952","AB765591043","EXFUK","FBHPK","1999","Marrakech","Electrique","2","10","16","14","10","15","17","5","3","1","13","Tetouan","17","Agadir","12","Fes"
"5966","AB520175783","AWUEM","VNWXN","2002","Agadir","Electrique","3","20","9","15","11","12","20","0","3","0","13","Nador","18","Oujda","17","Agadir"
"5968","AB172720946","DLAZW","CWWQX","1998","Tanger","Electrique","3","19","16","16","12","15","13","5","2","0","19","Rabat","12","Agadir","15","Rabat"
"5972","AB728762406","JYKOF","WPDJL","1999","Agadir","Electrique","2","16","19","11","19","15","12","5","1","1","20","Tanger","20","Tanger","17","Tetouan"
"5976","AB339975691","HYBID","KRBWF","2001","Oujda","Electrique","3","15","14","18","19","19","10","0","2","2","9","Tetouan","9","Marrakech","20","Marrakech"
"5977","AB256086641","NLOHW","NRJOA","1998","Rabat","Electrique","2","16","9","9","12","20","13","1","3","0","15","Fes","10","Agadir","10","Rabat"
"5978","AB484927666","DFQKF","KXRXR","2001","Tetouan","Electrique","1","18","16","16","14","16","12","4","0","0","16","Agadir","19","Tanger","16","Marrakech"
"5981","AB016761391","HAFXD","MTCYR","2002","Nador","Electrique","2","13","9","20","20","20","15","2","1","2","16","Agadir","16","Tanger","12","Tanger"
"5988","AB730970689","SWKOC","CSVDY","1998","Tanger","Electrique","3","15","20","18","12","10","17","0","1","1","11","Agadir","14","Rabat","17","Oujda"
"5990","AB355112724","EVJEP","LIKIM","1998","Rabat","Electrique","1","11","14","19","17","15","17","2","0","2","14","Casablanca","10","Tetouan","9","Oujda"
"5998","AB402684865","BJXPL","TVNSK","1999","Casablanca","Electrique","3","20","16","19","15","12","10","2","2","2","10","Tetouan","11","Fes","19","Casablanca"
"5999","AB456841429","KJJNJ","NFJOW","1998","Agadir","Electrique","2","18","11","12","10","14","15","5","1","2","12","Casablanca","9","Tanger","20","Casablanca"
"6008","AB432449361","JZYBL","NKZWQ","1998","Tetouan","Electrique","1","15","17","17","10","18","20","4","0","2","19","Tanger","10","Tanger","12","Agadir"
"6009","AB541959742","LFQUK","UMTDP","2001","Agadir","Electrique","3","20","10","17","9","20","12","4","3","2","15","Rabat","16","Tetouan","12","Rabat"
"6011","AB393392987","EPOXL","ZYEMN","2000","Marrakech","Electrique","1","12","10","17","14","14","17","2","2","0","17","Rabat","15","Oujda","13","Agadir"
"6021","AB327162734","IHXQN","QRUBG","2000","Fes","Electrique","3","14","16","15","20","14","13","2","2","2","13","Tanger","20","Casablanca","13","Tetouan"
"6022","AB022326121","GZLIR","TANCG","1999","Rabat","Electrique","3","14","16","17","13","14","18","0","2","0","12","Casablanca","12","Fes","9","Tanger"
"6039","AB734877356","NIUEY","TTPKR","2000","Rabat","Electrique","3","12","15","20","13","15","15","0","1","0","20","Fes","12","Marrakech","14","Oujda"
"6042","AB468001868","LHOQI","EXEBD","1998","Rabat","Electrique","1","14","12","15","15","19","10","4","3","0","9","Nador","15","Rabat","17","Fes"
"6043","AB317973827","DPVGT","OOUSD","1999","Oujda","Electrique","2","11","19","10","9","11","16","0","3","1","11","Tetouan","9","Tetouan","16","Agadir"
"6050","AB246830895","OYRDX","IAYVX","1999","Marrakech","Electrique","3","17","18","17","20","13","19","1","3","0","18","Casablanca","12","Marrakech","9","Tanger"
"6063","AB838407941","JGCYO","GYACD","1999","Tanger","Electrique","1","18","13","11","19","11","9","5","3","2","15","Rabat","12","Nador","13","Nador"
"6066","AB019976685","JEDWT","JEBTN","2000","Rabat","Electrique","2","12","12","19","13","20","15","2","1","2","20","Tanger","12","Nador","9","Rabat"
"6074","AB859567727","CZMMW","JCFRZ","2002","Rabat","Electrique","3","14","19","15","16","17","20","5","0","1","20","Nador","9","Agadir","12","Agadir"
"6081","AB312249781","YJNDI","YAUYY","2001","Casablanca","Electrique","1","16","13","14","17","16","12","3","2","1","19","Casablanca","14","Rabat","16","Tetouan"
"6084","AB799394054","IPJIG","KSYOT","2001","Marrakech","Electrique","1","16","11","13","20","13","9","5","1","0","19","Casablanca","10","Nador","12","Tetouan"
"6091","AB235153620","UEPAA","LOXSK","1998","Rabat","Electrique","3","17","9","19","20","14","11","5","0","2","9","Agadir","16","Nador","19","Tetouan"
"6094","AB978880861","ODKXE","PBQLA","1999","Casablanca","Electrique","3","19","11","20","19","14","11","5","0","0","18","Rabat","11","Tetouan","9","Casablanca"
"6095","AB025496914","BAUEF","CLPSC","1998","Casablanca","Electrique","3","13","13","9","13","14","18","3","1","0","16","Tetouan","12","Nador","16","Marrakech"
"6111","AB723488150","XUONQ","BRBLO","1999","Nador","Electrique","3","13","13","13","10","11","11","3","3","1","16","Casablanca","20","Fes","14","Fes"
"6122","AB769782058","IMBKV","HEMNO","2002","Marrakech","Electrique","3","11","16","9","19","16","12","2","3","2","11","Oujda","13","Casablanca","19","Tetouan"
"6124","AB658619835","XSQVP","ALVWQ","2002","Marrakech","Electrique","2","17","11","20","18","11","17","5","2","2","17","Casablanca","16","Nador","13","Oujda"
"6129","AB087163462","ZTBVL","BABMS","2000","Agadir","Electrique","2","17","17","12","15","9","12","2","3","1","9","Fes","20","Nador","18","Tanger"
"6133","AB458398980","CBEZL","GGQSJ","1999","Rabat","Electrique","3","15","9","17","15","12","15","4","2","2","10","Casablanca","9","Marrakech","14","Fes"
"6143","AB013173129","RXGBM","SQYNH","1999","Rabat","Electrique","3","19","10","10","20","12","14","2","1","1","19","Marrakech","20","Oujda","19","Tetouan"
"6145","AB470853536","ZLMRL","RQAKQ","1998","Oujda","Electrique","2","12","17","15","13","13","10","2","1","1","12","Tetouan","13","Agadir","9","Oujda"
"6157","AB301832514","NIGYE","ARTPG","1999","Oujda","Electrique","1","10","12","15","17","20","9","5","2","0","14","Marrakech","15","Fes","18","Nador"
"6158","AB233679737","AHXBU","JKDLJ","2001","Agadir","Electrique","1","9","13","13","16","13","9","2","2","1","17","Marrakech","18","Tetouan","10","Tanger"
"6162","AB434737477","POIEC","OWOWK","1998","Agadir","Electrique","3","14","14","10","9","20","15","3","0","1","18","Tetouan","20","Tanger","16","Nador"
"6165","AB093833716","HGRKE","HJEBL","2002","Tetouan","Electrique","2","10","20","14","16","15","10","0","0","1","19","Tetouan","20","Casablanca","12","Agadir"
"6166","AB754788403","JMVPJ","NVEJX","2002","Oujda","Electrique","2","18","12","20","15","20","14","0","0","2","19","Marrakech","13","Marrakech","10","Tetouan"
"6176","AB253115433","WXUKG","JKHHR","1999","Tetouan","Electrique","3","11","11","16","12","9","12","3","1","2","10","Nador","15","Tetouan","10","Oujda"
"6180","AB244945300","IEGZU","KAXLK","2002","Agadir","Electrique","3","18","12","13","18","17","9","5","2","1","14","Tetouan","17","Fes","9","Tanger"
"6197","AB815613868","ZZPBX","NRQEK","1999","Marrakech","Electrique","3","11","20","19","18","10","17","2","0","2","13","Marrakech","18","Tanger","14","Marrakech"
"6200","AB560185679","JTBOC","UXGGM","2002","Agadir","Electrique","3","11","13","12","10","11","9","3","1","1","18","Fes","16","Agadir","19","Oujda"
"6203","AB406735087","OMQOR","HZLHG","2002","Agadir","Electrique","2","18","14","18","10","15","16","5","3","2","20","Marrakech","14","Tetouan","13","Casablanca"
"6207","AB727204147","NEATK","ZYRTD","2001","Rabat","Electrique","3","10","18","20","14","13","17","1","1","0","14","Marrakech","20","Tetouan","17","Nador"
"6211","AB145590368","TYUOH","WGBKR","1998","Rabat","Electrique","3","9","14","15","11","9","16","3","1","2","13","Oujda","14","Oujda","11","Nador"
"6213","AB378048848","AAPEK","ZXPQN","2002","Tetouan","Electrique","2","14","14","14","11","10","18","3","1","2","14","Oujda","19","Nador","15","Fes"
"6220","AB689079987","BEYVJ","TOPPU","1998","Oujda","Electrique","1","14","16","14","10","16","20","5","1","2","17","Agadir","20","Tetouan","12","Tanger"
"6221","AB176083139","CUONH","VULLD","2000","Tanger","Electrique","1","9","17","17","15","10","16","1","2","2","17","Fes","9","Casablanca","15","Tetouan"
"6229","AB149568841","TMEDA","CORQU","2002","Fes","Electrique","2","9","20","15","15","17","18","1","2","2","19","Marrakech","17","Fes","17","Tetouan"
"6230","AB299009690","PEPYZ","GOGOG","2001","Tetouan","Electrique","1","10","19","15","15","15","18","2","1","1","14","Oujda","16","Tanger","16","Oujda"
"6232","AB553744669","YGSSP","YKLTB","2000","Tetouan","Electrique","3","16","11","9","9","16","9","5","3","0","19","Agadir","20","Tanger","15","Oujda"
"6233","AB614850743","DEIQJ","TQXVG","2001","Oujda","Electrique","3","13","20","16","13","12","12","0","2","2","11","Rabat","11","Casablanca","11","Nador"
"6238","AB867463709","IDRYO","KTARG","1998","Tanger","Electrique","2","9","15","13","19","12","18","5","2","2","15","Fes","19","Rabat","10","Agadir"
"6241","AB262253938","HSOUY","SWRIY","2001","Rabat","Electrique","1","16","16","13","19","19","16","2","2","0","18","Tetouan","12","Nador","10","Casablanca"
"6248","AB100906747","OMVXJ","MXRFL","1999","Casablanca","Electrique","2","9","18","15","13","15","9","5","1","0","14","Tanger","10","Tetouan","16","Fes"
"6250","AB654223406","KUAZV","XTIIB","2000","Nador","Electrique","3","17","17","17","19","11","16","1","0","1","11","Tetouan","13","Nador","17","Nador"
"6262","AB568237931","ZAAND","KCFQB","1999","Rabat","Electrique","3","18","20","13","9","19","20","4","2","2","10","Oujda","17","Casablanca","16","Rabat"
"6264","AB968116043","CNSLD","MZXWN","1998","Agadir","Electrique","1","9","12","9","12","10","10","0","2","2","11","Agadir","13","Tanger","13","Agadir"
"6276","AB809203608","GISCC","GIABX","1999","Fes","Electrique","2","18","10","19","19","16","19","4","2","1","13","Marrakech","17","Tetouan","11","Tetouan"
"6277","AB441390325","DEHGP","MFKNE","2002","Oujda","Electrique","3","15","19","11","13","16","20","0","2","1","16","Agadir","18","Nador","15","Casablanca"
"6286","AB522338512","ZRGWD","ZBENP","2001","Fes","Electrique","1","15","13","16","11","10","10","2","1","0","18","Fes","11","Casablanca","10","Fes"
"6292","AB724174818","LQPOI","RKUGY","1999","Tetouan","Electrique","1","9","13","13","10","20","11","0","2","0","12","Casablanca","11","Nador","19","Tetouan"
"6294","AB015049252","JYQEI","PVSFA","2002","Rabat","Electrique","1","10","10","12","11","14","18","5","1","1","11","Agadir","9","Oujda","17","Rabat"
"6301","AB956855400","VLZQA","LKDFA","1999","Nador","Electrique","3","16","9","16","20","9","12","0","1","1","18","Rabat","10","Casablanca","20","Rabat"
"6314","AB543377593","ZAGCI","IOJUE","2000","Tetouan","Electrique","3","18","11","17","15","14","9","4","0","0","15","Casablanca","13","Agadir","19","Oujda"
"6320","AB758088474","RYQWJ","PTBFD","2001","Casablanca","Electrique","3","9","13","17","14","17","12","3","0","0","20","Tanger","11","Rabat","13","Tetouan"
"6325","AB195602140","LPSCT","ESGYF","1999","Rabat","Electrique","3","18","19","16","17","17","19","2","0","0","15","Marrakech","19","Nador","14","Nador"
"6327","AB792644599","HRTCE","AAWLM","2001","Casablanca","Electrique","3","14","14","17","19","12","12","5","1","1","13","Tetouan","11","Agadir","20","Oujda"
"6328","AB495692259","VIZIS","SYFBE","2002","Fes","Electrique","3","11","15","10","14","12","10","2","0","0","12","Marrakech","12","Tetouan","20","Oujda"
"6338","AB977534745","HPHSO","EOACT","2000","Nador","Electrique","1","9","10","19","14","9","18","0","2","1","16","Rabat","18","Agadir","15","Tetouan"
"6339","AB512923046","TENYX","HJVYZ","2002","Agadir","Electrique","1","15","11","12","20","14","14","5","0","2","17","Tanger","15","Marrakech","12","Casablanca"
"6343","AB468719715","NXKJO","TBOPM","1998","Fes","Electrique","1","16","13","11","14","17","19","0","1","2","11","Marrakech","18","Oujda","10","Agadir"
"6345","AB469666591","FRBOM","KCJVO","1998","Agadir","Electrique","2","15","16","9","19","12","19","4","2","1","19","Tetouan","12","Casablanca","14","Rabat"
"6354","AB783770233","HPBQW","IYLVR","2001","Fes","Electrique","2","18","17","12","11","20","20","5","0","2","15","Agadir","10","Oujda","11","Rabat"
"6360","AB261838807","SNYYC","KWTAW","1999","Casablanca","Electrique","2","12","15","13","16","19","14","2","0","1","10","Oujda","12","Agadir","13","Agadir"
"6361","AB492024543","WGBPU","NFLMW","2002","Marrakech","Electrique","2","10","15","11","19","16","19","3","3","0","13","Tetouan","17","Rabat","10","Tetouan"
"6367","AB767773512","LFBCN","YHTFS","2000","Fes","Electrique","3","16","20","14","18","13","14","5","1","2","13","Fes","20","Tetouan","13","Nador"
"6372","AB907036650","RKCTY","WCDUT","2001","Tanger","Electrique","2","17","15","17","17","10","19","2","1","0","11","Tetouan","12","Tanger","15","Rabat"
"6373","AB977472896","EVVXQ","UOJTG","2000","Tanger","Electrique","2","20","14","13","18","12","15","0","0","1","9","Agadir","16","Marrakech","18","Agadir"
"6374","AB778409642","OCCOP","PKEMH","2000","Oujda","Electrique","1","9","9","10","18","18","9","0","0","1","17","Agadir","16","Tetouan","12","Agadir"
"6376","AB983278935","ZIERZ","EUPFL","2002","Tetouan","Electrique","2","10","18","18","14","17","18","5","0","2","18","Rabat","18","Nador","13","Casablanca"
"6382","AB993709208","AMCRM","XSOEQ","2001","Tetouan","Electrique","3","18","10","12","12","15","10","0","0","0","16","Tetouan","12","Oujda","9","Fes"
"6391","AB366726361","CQTCX","HQOGR","1999","Tetouan","Electrique","2","17","10","20","19","9","10","1","0","0","16","Rabat","11","Rabat","9","Tetouan"
"6393","AB228170028","FUQIJ","ULKCS","2000","Tetouan","Electrique","3","15","12","17","9","14","14","1","0","1","16","Tanger","19","Tetouan","18","Oujda"
"6394","AB966740907","BFEOY","WTSCE","2000","Agadir","Electrique","2","14","17","19","13","16","17","4","2","0","16","Nador","14","Tanger","10","Nador"
"6397","AB184174367","FVNTQ","IEXGH","1998","Rabat","Electrique","2","16","11","10","14","13","12","2","3","1","18","Oujda","9","Rabat","19","Oujda"
"6401","AB950108907","FVRDX","NLSKL","2001","Tetouan","Electrique","3","9","18","15","12","9","12","3","0","2","12","Tanger","10","Marrakech","19","Nador"
"6406","AB689098843","LDZCZ","ZQAYE","2001","Marrakech","Electrique","2","11","9","14","18","9","15","1","2","1","15","Agadir","20","Casablanca","13","Fes"
"6407","AB111284131","UWUYU","QGROO","1998","Oujda","Electrique","1","17","13","18","14","16","10","0","2","1","16","Fes","20","Tetouan","13","Nador"
"6408","AB667604664","MBAOU","FBBDC","1999","Tanger","Electrique","3","12","9","20","14","13","17","5","0","1","10","Fes","18","Agadir","19","Casablanca"
"6411","AB985494960","AYIIE","UIIEF","2001","Agadir","Electrique","3","13","13","13","9","10","17","3","1","2","11","Agadir","14","Marrakech","15","Marrakech"
"6416","AB376135015","KAMVU","RVENL","2001","Marrakech","Electrique","1","20","15","17","14","10","14","5","0","0","14","Rabat","11","Casablanca","11","Fes"
"6419","AB837107182","GZKAD","UZFLF","1999","Agadir","Electrique","1","14","13","11","14","18","17","3","3","0","19","Oujda","17","Rabat","14","Nador"
"6421","AB861212355","GXDAC","SNATK","1998","Rabat","Electrique","3","13","14","18","19","15","15","3","0","2","13","Nador","19","Marrakech","13","Tetouan"
"6422","AB618894263","PKTZF","BWJKY","2002","Casablanca","Electrique","2","15","18","15","10","13","14","3","1","1","16","Tanger","13","Tanger","15","Tanger"
"6429","AB420876464","TCPDA","NEQMM","1998","Oujda","Electrique","2","15","14","11","16","9","13","2","3","2","9","Marrakech","9","Fes","19","Marrakech"
"6435","AB989396939","EOLJU","XTYAA","1998","Marrakech","Electrique","3","10","12","12","19","13","19","4","2","2","13","Nador","16","Rabat","11","Casablanca"
"6444","AB822403554","EIEYI","DCTNE","2000","Marrakech","Electrique","1","14","15","13","11","16","12","5","2","1","19","Tanger","17","Oujda","17","Fes"
"6446","AB683815581","WUDWL","SMBEO","2002","Tanger","Electrique","2","11","19","15","18","13","9","1","0","0","15","Agadir","15","Casablanca","13","Fes"
"6447","AB093928002","BTUSA","ZLWYB","1999","Agadir","Electrique","3","14","9","16","12","9","19","1","3","0","17","Casablanca","20","Casablanca","15","Agadir"
"6456","AB428841900","IXWGI","BUMJY","2000","Nador","Electrique","1","9","10","11","19","17","16","2","0","2","9","Fes","17","Fes","15","Fes"
"6462","AB810340537","KXDSH","EGQIG","2001","Tanger","Electrique","3","10","12","20","14","12","12","4","3","1","17","Oujda","18","Rabat","12","Casablanca"
"6464","AB049258864","LVCTW","XCPTP","1998","Marrakech","Electrique","1","9","10","14","20","16","9","3","1","1","17","Rabat","18","Tetouan","17","Nador"
"6472","AB750499479","HCPOD","PTSRY","2002","Oujda","Electrique","1","15","9","12","18","9","20","4","2","2","18","Nador","15","Nador","20","Marrakech"
