"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"5256","AB956535153","IMVGQ","AGAOX","2002","Tanger","Finance","1","12","15","19","12","13","10","0","1","0","13","Fes","9","Casablanca","18","Nador"
"5258","AB516201396","DPFPD","BQBRC","2001","Tetouan","Finance","3","19","10","20","9","12","19","0","0","2","19","Tetouan","12","Fes","19","Oujda"
"5272","AB130765218","ANBXO","DJART","2001","Tanger","Finance","3","11","12","15","13","17","20","3","0","0","16","Oujda","13","Agadir","13","Marrakech"
"5274","AB862517778","QITEE","VPCMB","1999","Tanger","Finance","1","20","12","15","19","16","11","1","1","0","10","Marrakech","18","Tanger","14","Nador"
"5277","AB075363173","WMEPX","IIYHH","1999","Agadir","Finance","1","20","14","10","15","12","13","0","3","2","15","Rabat","13","Agadir","17","Tetouan"
"5278","AB969910666","TLQMV","FSSBQ","2000","Agadir","Finance","1","11","15","12","17","17","12","4","1","0","11","Nador","9","Fes","13","Casablanca"
"5281","AB774382010","VRFVV","JDOEN","1998","Nador","Finance","1","11","15","20","10","14","20","4","0","0","11","Oujda","17","Casablanca","16","Tanger"
"5288","AB712459728","YVKUA","DQAAA","2001","Oujda","Finance","1","20","19","20","9","11","15","4","3","2","13","Oujda","17","Nador","13","Oujda"
"5292","AB974255244","USGUC","GGONC","2000","Tetouan","Finance","3","14","9","13","12","11","13","0","1","1","20","Agadir","10","Agadir","14","Marrakech"
"5294","AB903840543","MUXVB","RMSRU","2000","Tetouan","Finance","1","10","14","10","17","20","14","5","3","2","19","Nador","10","Tanger","18","Fes"
"5311","AB994483594","ITLJU","KEYVT","2002","Fes","Finance","1","13","13","10","19","16","20","0","2","1","11","Agadir","18","Oujda","18","Marrakech"
"5312","AB546762128","YJCDU","OLAEE","1998","Marrakech","Finance","3","20","14","12","19","16","9","1","0","0","19","Oujda","9","Tetouan","10","Agadir"
"5332","AB088405411","DWZEB","MYXSH","1998","Tetouan","Finance","3","12","17","14","11","20","12","2","2","1","20","Tetouan","10","Tetouan","12","Tanger"
"5338","AB758168413","BJTOM","HJFGC","2000","Agadir","Finance","2","17","19","16","19","10","18","2","1","1","15","Rabat","10","Nador","15","Tetouan"
"5345","AB252374215","IBHLL","BBMEK","1998","Casablanca","Finance","2","10","14","19","20","14","20","2","3","0","11","Oujda","12","Agadir","13","Nador"
"5348","AB793814839","HNIRN","GQUAH","2000","Agadir","Finance","2","14","12","16","16","12","13","2","1","0","14","Casablanca","10","Fes","14","Tanger"
"5354","AB726647533","YZQFI","QSRRX","2002","Nador","Finance","1","10","17","14","19","10","12","3","3","2","20","Tetouan","17","Casablanca","17","Oujda"
"5356","AB077486251","MEVIT","EUZUJ","2000","Agadir","Finance","3","14","13","16","17","12","16","4","2","0","14","Rabat","14","Nador","11","Rabat"
"5359","AB712942746","WYLGJ","CJQAJ","2000","Casablanca","Finance","2","18","15","10","20","17","13","3","1","2","12","Tetouan","13","Tetouan","14","Agadir"
"5364","AB897814276","RHBTN","ZQKKI","2001","Tanger","Finance","3","18","19","13","17","13","12","1","2","0","13","Tetouan","12","Oujda","20","Oujda"
"5375","AB351319414","NFKRB","JOGEG","1999","Oujda","Finance","3","11","12","13","11","17","11","2","3","2","12","Oujda","13","Tetouan","19","Tetouan"
"5378","AB370284519","PXBJG","DHMTB","2001","Fes","Finance","3","15","19","18","15","19","14","2","3","1","18","Rabat","18","Fes","16","Agadir"
"5379","AB358067933","LMXCP","NINIR","1999","Nador","Finance","1","20","13","19","17","19","19","4","3","1","10","Tanger","17","Casablanca","13","Tanger"
"5381","AB934050307","ISSPT","IVVEL","2000","Nador","Finance","2","16","11","15","10","18","14","4","3","2","12","Marrakech","13","Tanger","16","Agadir"
"5396","AB228778387","QMGKR","VINTN","1998","Casablanca","Finance","3","20","13","15","17","15","12","0","3","0","17","Casablanca","15","Oujda","19","Oujda"
"5400","AB514389405","OBVMD","CWHQY","2000","Nador","Finance","3","13","10","12","10","13","9","5","2","1","13","Fes","9","Tetouan","14","Agadir"
"5407","AB118266924","NHMBL","HAQFK","2000","Fes","Finance","3","14","18","14","14","19","19","0","3","0","18","Fes","20","Fes","10","Rabat"
"5408","AB655156306","BYFCM","BGZJU","1999","Fes","Finance","2","14","20","9","19","12","18","0","1","2","15","Tetouan","11","Nador","16","Fes"
"5411","AB824986972","IOIMM","FHGZO","1999","Fes","Finance","1","16","20","13","17","10","9","2","3","0","19","Casablanca","11","Agadir","19","Nador"
"5419","AB871054827","BUEXF","FIIVN","2000","Agadir","Finance","3","13","17","17","10","20","15","0","2","1","13","Marrakech","17","Tanger","16","Casablanca"
"5426","AB394921462","SEZXN","HNAIE","1999","Marrakech","Finance","1","17","19","13","18","10","15","0","3","2","16","Tanger","17","Marrakech","12","Tetouan"
"5439","AB279535634","FBZGE","QDAYH","2001","Marrakech","Finance","1","9","15","13","19","14","15","1","3","1","12","Agadir","19","Agadir","10","Tetouan"
"5441","AB609451699","JUAVN","MCKNU","2001","Fes","Finance","2","19","11","16","19","18","15","0","2","1","13","Casablanca","15","Tanger","17","Fes"
"5444","AB803584323","DTYBE","PXPWZ","2002","Casablanca","Finance","1","9","10","19","12","14","13","1","0","0","20","Fes","16","Oujda","14","Marrakech"
"5445","AB732850557","FTVPX","FXUSM","1998","Agadir","Finance","2","17","17","17","19","10","19","3","1","0","10","Marrakech","19","Agadir","18","Rabat"
"5446","AB131846295","UVTGU","TKTAX","1998","Casablanca","Finance","1","10","16","20","19","18","17","1","1","1","9","Tetouan","15","Agadir","11","Rabat"
"5447","AB247618925","ECWFO","MWUYG","2002","Oujda","Finance","3","15","14","19","18","14","17","4","3","2","13","Casablanca","11","Fes","13","Casablanca"
"5455","AB924989578","UQMNK","KQNUS","1999","Casablanca","Finance","3","12","16","15","14","18","18","5","1","2","18","Oujda","19","Oujda","11","Agadir"
"5457","AB803473961","YEKRC","URIPH","2000","Rabat","Finance","2","20","12","10","15","20","20","2","2","0","19","Nador","16","Oujda","13","Marrakech"
"5463","AB607325427","ZSFOZ","GZTLT","1998","Rabat","Finance","2","11","18","13","19","20","11","1","2","0","9","Oujda","20","Agadir","9","Agadir"
"5465","AB403906143","PJJOO","MDSSH","2001","Agadir","Finance","1","18","20","20","12","16","17","5","0","1","13","Nador","17","Fes","9","Fes"
"5466","AB680272950","BHKCR","MKWDK","2001","Tanger","Finance","1","13","12","17","16","10","10","5","3","0","9","Casablanca","14","Tetouan","14","Tetouan"
"5468","AB591058891","XOTQW","RPCVB","2002","Agadir","Finance","1","10","20","15","11","12","11","5","3","0","19","Agadir","15","Oujda","13","Tanger"
"5469","AB630849385","FOEDP","ZUQKG","2001","Marrakech","Finance","3","16","14","19","9","18","11","3","2","2","18","Oujda","11","Marrakech","19","Marrakech"
"5479","AB592797762","TMOBE","FQTDG","2001","Oujda","Finance","3","19","19","9","12","13","11","1","3","1","20","Nador","10","Tetouan","20","Agadir"
"5482","AB428483468","AFYLV","XJUEY","2002","Nador","Finance","3","14","12","14","13","11","15","5","0","1","19","Fes","14","Fes","10","Casablanca"
"5483","AB709923104","VFIZW","VCKNA","1998","Rabat","Finance","3","11","20","10","19","10","18","3","1","2","11","Nador","20","Tanger","11","Agadir"
"5485","AB845164520","CHDUU","WWPXK","1998","Rabat","Finance","2","13","12","16","19","16","13","1","1","1","17","Nador","16","Tetouan","13","Nador"
"5487","AB367413611","HLPQV","HVQEJ","1999","Marrakech","Finance","2","16","11","20","11","11","14","2","1","2","16","Oujda","18","Tanger","13","Rabat"
"5489","AB463126089","IWHUL","BTRKG","1999","Rabat","Finance","1","10","12","14","12","20","15","0","2","1","15","Casablanca","19","Oujda","17","Tetouan"
"5493","AB789323808","DXITV","MFAVM","2002","Casablanca","Finance","3","10","10","18","10","16","18","2","0","2","14","Tanger","10","Casablanca","14","Casablanca"
"5504","AB269462388","CMROK","NOLQX","1998","Nador","Finance","2","14","13","10","18","10","11","1","3","2","20","Nador","15","Oujda","12","Oujda"
"5508","AB215963881","MQKQA","FRWFB","2001","Fes","Finance","1","10","10","10","16","10","20","4","3","1","11","Rabat","13","Fes","17","Oujda"
"5509","AB723375226","LVDFQ","XCIFW","1998","Fes","Finance","2","10","12","12","20","11","13","3","0","0","11","Tanger","18","Tetouan","19","Tanger"
"5515","AB792551177","SDOEW","KNIPU","2001","Rabat","Finance","2","14","18","10","17","19","18","3","3","1","14","Casablanca","14","Tanger","14","Tetouan"
"5516","AB848355764","PSDBP","KSTFW","2001","Rabat","Finance","1","19","20","20","13","14","16","2","3","0","11","Agadir","14","Marrakech","10","Oujda"
"5519","AB180086732","MMNEA","FQDHY","1998","Agadir","Finance","1","10","14","15","14","20","16","3","0","1","18","Fes","17","Tanger","14","Tetouan"
"5526","AB916188602","WTUKE","JQJRM","1999","Tanger","Finance","1","10","16","15","9","11","19","0","0","1","20","Nador","20","Agadir","16","Marrakech"
"5537","AB561506584","XRLGW","GLCLT","1999","Agadir","Finance","1","16","12","15","16","11","12","2","3","1","13","Nador","20","Rabat","9","Oujda"
"5539","AB486782991","JTIIQ","XUIWY","2001","Nador","Finance","1","10","17","18","16","18","15","0","2","2","13","Tanger","14","Tanger","14","Tetouan"
"5550","AB507664361","RXMYU","GZKGD","1999","Rabat","Finance","1","13","17","15","18","16","13","2","3","1","12","Tanger","19","Tanger","19","Nador"
"5552","AB648363237","TVXXU","RLNAM","1999","Nador","Finance","2","15","18","18","14","18","19","0","2","1","13","Marrakech","14","Casablanca","19","Fes"
"5555","AB292517535","CVQXR","JNRJH","2001","Rabat","Finance","1","13","11","16","10","10","13","4","1","1","17","Oujda","11","Agadir","20","Tanger"
"5564","AB856758167","SQWUR","YNTJJ","2002","Tanger","Finance","2","15","12","17","12","19","13","0","2","2","13","Marrakech","10","Fes","9","Marrakech"
"5565","AB403127839","ZVAJC","KOGDJ","1998","Agadir","Finance","3","16","20","9","11","20","12","4","3","0","10","Tetouan","10","Nador","9","Nador"
"5569","AB779036709","CUXKN","QQRCZ","2001","Tetouan","Finance","3","10","15","15","15","11","12","2","2","1","15","Rabat","12","Casablanca","13","Marrakech"
"5577","AB263830428","QMSFX","NPDFD","2002","Oujda","Finance","3","11","18","17","16","10","14","1","2","0","15","Tanger","16","Agadir","20","Tetouan"
"5579","AB106401918","JTDJF","WGRHK","2002","Oujda","Finance","3","20","20","17","9","14","9","4","1","1","18","Nador","15","Agadir","19","Rabat"
"5582","AB057192550","ZVSOA","SFZHO","2001","Oujda","Finance","3","16","19","10","14","20","10","2","1","1","14","Tetouan","20","Tetouan","14","Casablanca"
"5585","AB943635842","VUIAP","BTFBE","2002","Tanger","Finance","3","13","17","16","17","20","16","3","2","0","9","Nador","16","Oujda","15","Oujda"
"5592","AB794610553","IWXWW","RRKYD","2001","Nador","Finance","3","20","11","9","11","20","17","4","3","0","12","Marrakech","15","Oujda","11","Agadir"
"5596","AB218868236","JYZVJ","LMEHW","1998","Oujda","Finance","2","15","10","13","15","9","9","0","2","0","20","Marrakech","19","Casablanca","13","Agadir"
"5601","AB761368879","VCAAI","FJVQH","2002","Agadir","Finance","1","18","17","17","18","18","13","0","3","1","19","Marrakech","19","Agadir","12","Casablanca"
"5604","AB786061589","WIPZP","OUGKV","2000","Rabat","Finance","3","20","13","11","16","10","16","0","0","1","11","Nador","16","Rabat","14","Tanger"
"5605","AB223416665","NGIXW","JALLJ","2002","Marrakech","Finance","3","13","20","20","11","15","19","4","3","1","12","Oujda","15","Oujda","11","Fes"
"5606","AB961039705","UIVTU","RROPN","2000","Tetouan","Finance","3","11","17","16","12","9","10","5","3","2","11","Fes","20","Tanger","14","Nador"
"5609","AB250909972","XPWYW","EVPGN","1998","Oujda","Finance","2","9","9","11","16","11","20","2","2","2","13","Fes","13","Tetouan","12","Casablanca"
"5613","AB876091701","WKNLK","VUTMO","2000","Fes","Finance","3","9","12","17","19","13","10","3","1","2","18","Tanger","17","Tanger","20","Nador"
"5614","AB502989234","MSVNL","QYBQR","2001","Rabat","Finance","1","11","20","12","16","10","17","3","2","0","18","Nador","17","Agadir","13","Tetouan"
"5616","AB204575153","QZEQS","MVGXF","2001","Agadir","Finance","2","16","12","15","12","10","13","4","1","2","12","Fes","10","Tanger","19","Casablanca"
"5619","AB302771889","EAPRF","PRZMS","2000","Casablanca","Finance","1","20","9","18","17","14","20","4","2","0","14","Casablanca","12","Marrakech","12","Tetouan"
"5624","AB442119359","OJJIS","WHISL","2001","Rabat","Finance","3","9","10","9","18","15","10","3","2","1","10","Agadir","18","Fes","14","Tanger"
"5629","AB270205729","ZFXQS","WXVGN","1999","Fes","Finance","1","11","9","12","9","11","20","3","0","1","10","Nador","11","Casablanca","19","Tetouan"
"5631","AB038072947","BNZKH","NVYUT","2001","Nador","Finance","3","12","17","15","18","16","13","3","0","0","14","Tanger","18","Casablanca","11","Casablanca"
"5632","AB713731055","AVDEG","XJHRK","2001","Agadir","Finance","1","15","9","19","20","15","19","0","1","2","11","Fes","20","Nador","9","Tetouan"
"5639","AB140094048","EQBVG","LQORV","1999","Marrakech","Finance","1","11","13","9","10","18","11","5","2","0","16","Marrakech","9","Nador","10","Marrakech"
"5642","AB599482511","OWZKK","KBRRK","1999","Tanger","Finance","2","19","15","15","10","19","15","2","3","2","18","Fes","15","Nador","12","Casablanca"
"5644","AB372702356","QBNOX","HVLKZ","2001","Fes","Finance","3","16","18","9","20","16","18","3","3","2","9","Tanger","10","Oujda","14","Rabat"
"5649","AB102919400","FGBGX","UNHWG","2000","Tetouan","Finance","3","10","17","9","14","12","9","1","0","0","15","Oujda","16","Agadir","20","Agadir"
"5650","AB764418359","JSFXC","HAIPJ","2001","Tanger","Finance","3","9","15","18","16","13","18","2","3","0","10","Fes","15","Casablanca","12","Tetouan"
"5655","AB152016693","ABPSJ","GRAEW","2000","Casablanca","Finance","3","13","20","14","17","14","12","3","2","1","19","Rabat","19","Casablanca","16","Agadir"
"5659","AB516271808","QJOIO","XSLDD","2002","Marrakech","Finance","2","13","19","14","18","20","12","5","1","1","9","Rabat","17","Tetouan","15","Agadir"
"5665","AB273011256","QGTWO","PLAIS","1998","Tetouan","Finance","1","14","20","12","11","14","17","0","0","1","16","Rabat","14","Marrakech","17","Tanger"
"5667","AB820112713","KPNTY","MRJNX","2001","Fes","Finance","1","13","17","13","12","9","13","2","0","0","18","Tanger","14","Tanger","17","Agadir"
"5668","AB739692757","HIZUT","VFMWB","1999","Agadir","Finance","3","16","14","17","13","11","9","2","0","0","18","Casablanca","19","Oujda","20","Marrakech"
"5671","AB300186490","EEUAJ","EZIJC","2002","Casablanca","Finance","3","15","14","19","13","17","11","4","1","0","11","Rabat","12","Marrakech","18","Marrakech"
"5678","AB344279535","PXOWD","ZXHPZ","2001","Marrakech","Finance","2","16","12","17","17","19","17","1","0","0","18","Marrakech","15","Rabat","15","Agadir"
"5680","AB884848930","FGRSR","PTNNY","2001","Tetouan","Finance","1","20","20","12","18","16","9","0","0","1","9","Marrakech","10","Nador","11","Nador"
"5687","AB556297689","WVCRX","YFNFP","2000","Tanger","Finance","2","9","13","11","19","16","14","2","0","1","18","Tetouan","18","Oujda","13","Marrakech"
"5688","AB089421081","PPKCQ","JOLJF","1999","Marrakech","Finance","3","20","19","19","17","20","17","5","0","1","10","Marrakech","16","Oujda","18","Marrakech"
"5691","AB601139001","HXZNK","KPUFS","1999","Fes","Finance","3","10","16","19","15","11","13","3","3","2","13","Agadir","18","Rabat","16","Agadir"
"5692","AB794160833","KPDXN","ERJOJ","1999","Tanger","Finance","2","14","17","13","16","17","18","1","0","2","15","Casablanca","16","Nador","14","Fes"
"5697","AB373909415","CAQWU","KPGFD","2000","Tetouan","Finance","3","17","17","11","11","18","18","5","1","0","13","Casablanca","13","Fes","11","Nador"
"5704","AB049871968","KZLMO","YMECL","2000","Rabat","Finance","1","10","14","18","15","13","10","3","3","2","20","Oujda","11","Oujda","13","Agadir"
"5708","AB958167911","TOULA","HNIWA","2002","Casablanca","Finance","3","15","12","11","11","16","20","2","3","0","14","Oujda","16","Rabat","20","Agadir"
"5713","AB702486588","FMAKY","PPUEG","2002","Agadir","Finance","1","15","16","17","9","19","14","4","3","0","14","Nador","17","Tanger","20","Rabat"
"5714","AB487093884","SUZOC","VQTZI","2002","Tetouan","Finance","3","16","20","11","19","16","13","3","2","1","9","Casablanca","9","Tetouan","19","Rabat"
"5719","AB502904101","PEJAE","EHUDX","2001","Agadir","Finance","3","16","20","10","12","11","13","3","2","1","11","Tanger","17","Oujda","9","Rabat"
"5721","AB942305322","QOSUG","UTZRL","2002","Oujda","Finance","3","16","15","15","9","18","13","0","1","0","17","Tetouan","19","Oujda","19","Marrakech"
"5723","AB738127600","GWUQU","VNJPB","1999","Oujda","Finance","1","10","10","16","12","12","19","5","2","0","19","Nador","17","Tetouan","16","Oujda"
"5730","AB857347951","BFXHN","NJKJI","2002","Tetouan","Finance","2","17","16","14","17","17","17","1","0","2","11","Nador","16","Fes","12","Rabat"
"5733","AB432748525","UITXL","IXXKN","2002","Marrakech","Finance","1","12","12","9","14","20","16","4","0","2","15","Casablanca","16","Agadir","11","Marrakech"
"5737","AB732493791","MCNVL","QARCI","2002","Tanger","Finance","3","10","13","14","14","19","14","1","2","0","16","Fes","19","Tanger","16","Marrakech"
"5745","AB792856331","MROVO","KFVSE","2000","Tanger","Finance","1","18","17","15","19","11","11","4","3","0","10","Marrakech","9","Agadir","15","Tanger"
"5749","AB442701506","YTJRX","CCYSO","1999","Marrakech","Finance","1","20","17","20","9","16","19","4","2","1","18","Marrakech","11","Nador","15","Agadir"
"5753","AB497283930","MQEAY","GUTCF","1998","Oujda","Finance","2","18","19","15","13","18","13","1","3","2","20","Agadir","11","Agadir","20","Nador"
"5755","AB759223689","AWLNW","YKFQA","2001","Oujda","Finance","1","14","20","14","15","11","15","1","1","1","11","Oujda","9","Tanger","15","Agadir"
"5761","AB569765640","AHZDD","FDUHJ","1998","Rabat","Finance","1","19","20","11","9","17","20","4","0","1","15","Rabat","14","Rabat","11","Marrakech"
"5767","AB078473638","ECGGK","LQGJH","1998","Fes","Finance","1","13","20","13","9","15","14","2","3","0","13","Tanger","18","Fes","15","Marrakech"
"5768","AB749318767","BUBJW","EUMNP","1998","Rabat","Finance","1","15","20","14","15","17","13","4","2","2","14","Fes","10","Marrakech","20","Tetouan"
"5772","AB943751269","WQBWN","NORTI","2001","Tetouan","Finance","1","12","10","19","15","9","18","0","2","1","15","Agadir","10","Tanger","17","Tanger"
"5776","AB016386441","TCAOG","CXEBI","2002","Oujda","Finance","1","19","14","11","15","12","11","0","1","2","16","Tetouan","11","Fes","19","Tetouan"
"5781","AB205177497","WJUGM","WUXBF","1998","Tanger","Finance","3","12","19","19","18","14","17","0","0","0","12","Oujda","18","Tanger","17","Tanger"
"5800","AB659969468","TUJRW","TXLUS","2000","Nador","Finance","1","16","12","14","12","10","20","5","1","1","11","Nador","12","Tetouan","20","Fes"
"5806","AB882254777","MEGXJ","OVHRW","2000","Nador","Finance","2","10","15","9","15","9","18","3","0","1","15","Oujda","20","Marrakech","18","Oujda"
"5809","AB889271118","AAIWT","TAOQL","2000","Agadir","Finance","2","18","16","9","20","9","13","2","3","2","16","Casablanca","9","Tetouan","10","Nador"
"5838","AB834638806","JHSBO","BIOKT","2000","Marrakech","Finance","1","18","10","19","14","19","9","3","3","2","11","Casablanca","16","Marrakech","19","Marrakech"
"5845","AB166765948","CHLQS","LIOWX","1999","Fes","Finance","3","13","16","9","11","16","19","4","0","0","10","Agadir","9","Tanger","19","Casablanca"
"5846","AB378958394","BVVCK","SBPMI","1999","Nador","Finance","3","14","17","9","12","15","12","4","1","2","19","Tanger","11","Casablanca","18","Casablanca"
"5850","AB212437918","ANWZP","JCJLO","1999","Nador","Finance","1","13","15","10","9","20","9","5","2","2","17","Casablanca","17","Tanger","11","Marrakech"
"5855","AB392402928","UIFBC","RIECU","2001","Rabat","Finance","3","14","17","13","18","9","12","2","2","0","16","Tanger","12","Tetouan","20","Fes"
"5860","AB217327606","WLIQX","SSTSK","1998","Rabat","Finance","1","19","16","13","13","17","18","5","2","0","11","Nador","14","Agadir","12","Tetouan"
"5864","AB020455816","JHZLF","GYIRF","1999","Oujda","Finance","3","14","11","17","12","13","17","5","2","0","10","Agadir","12","Tetouan","20","Tanger"
"5871","AB905301678","OVVMP","CSVTJ","2002","Marrakech","Finance","2","13","9","19","16","12","12","0","2","0","9","Nador","10","Rabat","18","Nador"
"5872","AB908548229","FKJFF","OITND","2001","Fes","Finance","2","10","14","15","17","15","11","5","1","0","12","Casablanca","14","Rabat","10","Nador"
"5874","AB842947038","NCZNV","OTIWL","2001","Tanger","Finance","3","14","14","10","17","11","12","1","0","1","15","Oujda","12","Tanger","10","Tanger"
"5876","AB264459116","WBKIS","KONQN","1999","Tanger","Finance","3","16","12","14","16","17","16","5","3","2","16","Tetouan","12","Agadir","9","Nador"
"5880","AB459909549","ULYJG","XREHY","1998","Fes","Finance","1","19","9","13","11","17","12","3","1","2","13","Rabat","20","Casablanca","13","Rabat"
"5883","AB738369196","OLFDU","ATDLN","1999","Tetouan","Finance","3","9","15","11","16","15","11","3","1","2","14","Oujda","11","Fes","12","Nador"
"5888","AB575191612","OJATP","GHXCX","2000","Casablanca","Finance","3","15","17","10","11","13","15","4","2","0","18","Tetouan","18","Casablanca","20","Tetouan"
"5897","AB568720010","HBYTY","PSLVR","2000","Casablanca","Finance","1","15","10","14","10","15","20","2","1","1","11","Casablanca","16","Tetouan","18","Rabat"
"5898","AB480146679","QTDNV","TQVKC","2001","Casablanca","Finance","2","9","12","14","14","19","18","5","3","2","18","Casablanca","15","Casablanca","13","Oujda"
"5903","AB867357001","NIAEM","XRWEI","2001","Agadir","Finance","1","18","10","16","13","20","9","0","0","2","17","Tanger","13","Casablanca","19","Rabat"
"5911","AB445885911","AROGY","XMDMQ","2001","Casablanca","Finance","2","17","16","13","11","14","10","4","1","2","9","Rabat","10","Rabat","15","Rabat"
"5912","AB175230972","TXCNY","DUOFX","1998","Rabat","Finance","2","19","15","11","11","20","15","2","3","2","14","Casablanca","15","Oujda","14","Tetouan"
"5917","AB252015917","VUNCU","DEMVQ","2001","Oujda","Finance","3","19","19","15","9","14","13","5","2","1","19","Oujda","12","Oujda","11","Marrakech"
"5919","AB950518955","VZRRK","JMYEI","1999","Tanger","Finance","3","10","14","9","13","17","9","1","1","0","9","Oujda","9","Casablanca","20","Agadir"
"5931","AB339265404","SMGJP","MPOMW","2000","Agadir","Finance","2","11","12","10","15","11","9","4","2","2","13","Fes","10","Fes","20","Casablanca"
"5932","AB566564325","QKLEW","ZYXBL","2001","Agadir","Finance","1","9","10","19","11","20","11","0","0","0","20","Nador","19","Agadir","16","Tetouan"
"5935","AB883779560","SMBYL","FJDUE","2000","Tetouan","Finance","2","19","12","13","15","9","17","5","0","1","12","Agadir","10","Casablanca","16","Tetouan"
"5937","AB522316646","LULXP","EBXBR","2002","Marrakech","Finance","2","16","11","19","12","18","10","3","0","2","18","Nador","18","Tanger","13","Agadir"
"5947","AB746971606","ZXMNQ","IYBZM","2001","Marrakech","Finance","2","20","19","17","20","20","12","4","2","0","18","Rabat","13","Rabat","9","Tetouan"
"5949","AB499508888","UEIYI","WCJXN","1998","Fes","Finance","1","20","11","15","9","16","17","4","0","0","15","Nador","12","Casablanca","12","Rabat"
"5956","AB414961019","DMUFI","GFCYZ","1999","Agadir","Finance","2","9","16","19","11","15","12","5","2","1","14","Casablanca","19","Tanger","20","Tanger"
"5959","AB428513231","RKPRY","KEWBO","2000","Tanger","Finance","2","13","11","19","17","11","12","0","1","1","12","Agadir","20","Casablanca","18","Marrakech"
"5967","AB941602752","OUTNM","AHJGP","1998","Nador","Finance","2","17","15","12","16","19","20","1","1","2","19","Marrakech","14","Casablanca","9","Tanger"
"5982","AB840589013","XHKHO","BIEUV","2000","Tetouan","Finance","3","18","19","9","13","14","19","0","0","0","18","Rabat","14","Rabat","10","Oujda"
"5984","AB291042957","CBWBG","SJPSR","1999","Nador","Finance","2","16","18","15","17","15","12","4","2","0","14","Tanger","20","Oujda","14","Nador"
"5985","AB056166619","QRKFQ","FFCKE","1998","Casablanca","Finance","1","19","13","12","19","12","13","0","3","2","16","Nador","16","Agadir","10","Nador"
"5986","AB649214764","IWIUJ","EMEND","2001","Tetouan","Finance","3","19","16","19","19","20","19","1","0","2","17","Tetouan","19","Nador","19","Rabat"
"5993","AB638225771","EIZHK","PIOJZ","2002","Agadir","Finance","2","9","16","19","16","16","13","4","1","1","18","Oujda","20","Oujda","16","Rabat"
"6005","AB207347510","NHSGM","FXESJ","2002","Casablanca","Finance","3","19","19","16","16","10","19","2","0","2","18","Agadir","13","Oujda","20","Rabat"
"6006","AB328159018","PLUGT","LRQZI","2000","Marrakech","Finance","1","12","10","11","14","10","16","2","3","1","14","Marrakech","17","Oujda","11","Nador"
"6014","AB669481921","ADOAG","TORJR","2002","Casablanca","Finance","1","10","13","14","13","15","16","0","2","1","19","Fes","10","Fes","14","Nador"
"6017","AB416839705","PUCXQ","TFAOV","2002","Casablanca","Finance","3","17","17","15","17","11","14","3","1","2","17","Nador","20","Rabat","13","Marrakech"
"6018","AB546666150","WHUIC","CAVAE","1999","Oujda","Finance","1","9","17","15","17","12","12","5","1","0","12","Tanger","20","Marrakech","10","Casablanca"
"6020","AB080361228","FUNWO","TDNGX","2000","Tetouan","Finance","1","18","10","10","12","20","14","5","2","1","11","Casablanca","10","Oujda","17","Fes"
"6023","AB141340834","OEHEJ","YTFOI","2000","Fes","Finance","2","15","16","17","16","16","12","4","0","0","15","Tetouan","19","Agadir","14","Oujda"
"6031","AB925895438","HWNJC","JSWGV","2001","Casablanca","Finance","3","11","10","13","9","16","16","1","2","1","14","Tetouan","13","Nador","20","Casablanca"
"6032","AB900497775","JKZRN","BRWMA","2001","Fes","Finance","3","13","19","14","9","11","19","1","2","1","12","Oujda","17","Oujda","14","Tetouan"
"6035","AB464669366","LVATR","BVTVW","2000","Agadir","Finance","3","11","11","17","18","18","15","4","2","2","20","Tanger","9","Tanger","13","Nador"
"6037","AB747907569","TDMBI","ZCRRT","2002","Tetouan","Finance","2","11","18","12","10","16","9","0","1","2","14","Rabat","11","Fes","14","Oujda"
"6040","AB774387767","POLQN","ECSBM","2000","Nador","Finance","2","19","17","20","19","17","16","4","2","2","15","Tanger","18","Casablanca","18","Casablanca"
"6041","AB358739489","XFDXT","DYIHE","1998","Marrakech","Finance","1","20","16","19","20","9","19","0","1","0","16","Tanger","17","Marrakech","12","Fes"
"6048","AB085807804","CZDBB","RPJAO","2001","Marrakech","Finance","1","10","18","11","18","10","16","1","3","2","12","Agadir","13","Fes","16","Rabat"
"6055","AB096458381","VXZRI","NDNAC","1999","Tetouan","Finance","1","9","11","10","16","16","11","4","1","2","11","Tetouan","13","Tetouan","13","Agadir"
"6057","AB006412710","GYUOC","AGPQK","1999","Agadir","Finance","2","11","18","9","15","15","15","1","1","0","15","Tetouan","20","Casablanca","13","Nador"
"6062","AB200470736","YPJWA","MFUQG","2001","Rabat","Finance","2","14","10","16","13","10","9","5","0","2","20","Nador","20","Tetouan","16","Tanger"
"6067","AB477610666","XUCRC","JHQVT","2002","Rabat","Finance","1","9","17","20","11","20","17","0","0","1","11","Fes","15","Nador","20","Casablanca"
"6075","AB961558227","RXPNK","IUSZD","1999","Marrakech","Finance","3","15","12","11","10","9","16","3","3","0","17","Rabat","19","Fes","14","Tetouan"
