"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"4555","AB274254108","MOPZN","RWSKL","1998","Oujda","Info","2","17","15","11","10","12","19","2","2","2","11","Oujda","17","Tanger","12","Agadir"
"4558","AB619848651","BZZVJ","AJNXJ","1998","Tetouan","Info","2","17","13","13","12","15","13","2","2","1","11","Oujda","14","Nador","20","Casablanca"
"4562","AB840458192","MLBHL","XGWDJ","2002","Casablanca","Info","3","12","10","16","17","20","13","0","3","2","9","Tetouan","17","Casablanca","11","Tanger"
"4567","AB645932048","ZVXOT","WFKUC","2002","Rabat","Info","1","9","13","13","14","9","17","3","0","1","17","Nador","9","Agadir","20","Tanger"
"4569","AB544515702","NQOBW","NXOCK","2000","Tanger","Info","3","18","11","18","15","14","10","0","2","2","20","Rabat","17","Agadir","17","Fes"
"4571","AB666034959","GKKIO","MXJPS","2000","Tanger","Info","2","10","10","11","17","9","12","0","2","1","18","Oujda","20","Nador","10","Agadir"
"4573","AB779744988","JELJW","PHIRO","1999","Tanger","Info","1","12","18","18","10","10","17","4","1","2","20","Casablanca","13","Marrakech","11","Agadir"
"4581","AB607981679","XRALR","MYZPN","2000","Tanger","Info","2","11","9","10","14","15","13","3","2","2","15","Tetouan","13","Rabat","13","Oujda"
"4583","AB150442913","QOITQ","QYNDJ","1999","Tetouan","Info","2","20","13","11","20","12","9","4","1","0","13","Casablanca","14","Oujda","14","Tanger"
"4584","AB431229311","SAULG","EQGUW","2002","Nador","Info","2","11","12","17","15","18","15","2","2","1","13","Tanger","10","Nador","19","Oujda"
"4586","AB925716738","DXLXX","TBJOU","2001","Nador","Info","2","9","20","12","12","20","10","5","1","0","9","Oujda","12","Rabat","17","Oujda"
"4588","AB271271810","GAROJ","QZVYA","1999","Agadir","Info","1","15","15","10","13","9","17","1","1","2","19","Nador","19","Nador","18","Casablanca"
"4592","AB985285583","PLWDS","ZTCCD","2002","Fes","Info","3","20","11","15","13","19","15","2","3","0","17","Oujda","17","Tetouan","9","Marrakech"
"4594","AB266862410","UMDGC","ISAHI","1999","Agadir","Info","1","18","14","20","16","20","10","5","0","1","14","Oujda","12","Tanger","12","Oujda"
"4596","AB505414240","UEQVT","VXNXH","1999","Tetouan","Info","1","14","11","19","16","15","14","5","2","2","12","Agadir","18","Agadir","11","Casablanca"
"4599","AB158054287","ZZVRA","VNVDQ","2000","Tanger","Info","1","11","9","20","20","9","20","3","0","0","16","Fes","17","Nador","13","Rabat"
"4602","AB424867407","ZXTMF","RCSPS","2001","Tetouan","Info","1","14","19","20","17","17","14","2","1","0","14","Casablanca","15","Rabat","18","Tanger"
"4607","AB124800196","IAEQY","BUZET","2002","Tanger","Info","3","16","15","14","13","10","13","1","2","2","12","Casablanca","16","Casablanca","12","Tanger"
"4618","AB439945387","SWJRI","ZCNVD","1999","Oujda","Info","3","17","15","16","20","16","14","0","1","0","11","Fes","18","Marrakech","16","Rabat"
"4635","AB016123563","VMQIR","CDHDR","1998","Casablanca","Info","1","19","17","16","15","11","18","2","0","1","13","Rabat","11","Rabat","19","Oujda"
"4644","AB043491923","DHABG","PCKUM","1999","Nador","Info","3","15","10","13","11","12","12","2","3","1","17","Marrakech","17","Marrakech","9","Rabat"
"4651","AB455218609","FXULM","THDRG","2000","Fes","Info","3","19","9","13","10","10","14","3","2","2","10","Tetouan","11","Casablanca","18","Tetouan"
"4667","AB027433136","GQCKF","EOUYI","2000","Agadir","Info","1","13","9","14","15","10","11","2","3","0","18","Marrakech","16","Fes","15","Agadir"
"4671","AB898033593","MLLUL","RGDLF","2002","Tanger","Info","1","16","13","19","11","12","19","0","3","2","13","Oujda","19","Rabat","18","Agadir"
"4678","AB932948994","UAAED","FANGX","1998","Tetouan","Info","1","10","20","19","12","20","19","5","0","2","14","Agadir","14","Nador","10","Tanger"
"4679","AB166954040","LOSFK","EDXFF","2002","Casablanca","Info","1","17","17","18","18","12","18","0","2","2","17","Tanger","9","Tanger","16","Tetouan"
"4682","AB387825477","AKPXI","UUVDX","2002","Marrakech","Info","3","9","20","11","16","15","13","4","2","1","20","Casablanca","15","Rabat","17","Tetouan"
"4687","AB163875320","MGSSI","PLDHJ","1999","Nador","Info","1","11","19","11","14","16","12","0","3","1","10","Oujda","11","Rabat","20","Agadir"
"4697","AB422890662","SIRVL","XINVH","2000","Casablanca","Info","1","18","16","18","12","12","18","4","2","0","20","Casablanca","9","Fes","9","Nador"
"4698","AB774095020","VXBVF","PSXNW","2001","Oujda","Info","3","14","18","16","15","10","11","3","3","1","12","Nador","9","Casablanca","14","Agadir"
"4701","AB449905797","JBOQW","FWVXM","2001","Casablanca","Info","3","14","9","18","19","13","20","4","0","0","12","Fes","17","Fes","12","Nador"
"4702","AB472282906","OKIUK","XQQDT","2001","Fes","Info","3","19","12","13","18","19","12","1","3","2","11","Tanger","17","Nador","12","Tetouan"
"4710","AB903186709","JOJDK","XPTLD","2000","Rabat","Info","1","19","16","15","9","18","18","0","3","2","16","Tetouan","16","Marrakech","9","Marrakech"
"4712","AB726101068","ZSOII","EYCWI","1998","Rabat","Info","3","17","16","11","15","15","10","1","3","2","14","Casablanca","16","Tetouan","13","Nador"
"4714","AB383005782","ZPMVH","SVZCC","1998","Marrakech","Info","1","14","18","14","20","19","12","3","2","0","12","Tanger","9","Fes","14","Fes"
"4715","AB903422645","XXBPL","ZKGPI","2002","Oujda","Info","2","13","20","17","15","9","13","0","3","2","13","Tetouan","15","Casablanca","19","Fes"
"4716","AB762984605","FTHZN","QNJUG","1999","Oujda","Info","3","16","17","10","12","17","12","0","2","1","13","Casablanca","20","Fes","10","Tetouan"
"4725","AB348691658","GSNSG","NVOUD","1998","Rabat","Info","2","11","13","17","17","14","18","5","3","2","11","Oujda","13","Tanger","13","Tetouan"
"4726","AB092758184","VHXIU","FRFWW","1999","Rabat","Info","3","19","20","18","20","16","12","1","1","0","20","Casablanca","13","Nador","14","Rabat"
"4736","AB931357793","VOIJR","PFXPV","2002","Casablanca","Info","1","12","13","15","17","17","14","5","2","2","20","Fes","12","Oujda","20","Oujda"
"4739","AB049315568","SMQIB","GTWRW","2001","Oujda","Info","3","18","17","15","17","19","9","0","3","1","19","Oujda","12","Fes","14","Fes"
"4742","AB405691258","JIROX","QYENE","2002","Rabat","Info","1","17","20","19","18","16","19","3","3","1","15","Tetouan","13","Rabat","16","Fes"
"4746","AB793599064","BISPP","ATGIM","2001","Oujda","Info","1","18","16","17","9","18","11","0","0","1","9","Rabat","13","Nador","14","Marrakech"
"4749","AB663839644","VTHIM","BYSRR","1999","Agadir","Info","1","11","10","14","19","19","12","2","3","1","15","Fes","17","Oujda","18","Casablanca"
"4752","AB871875906","PHTQV","OMATN","2000","Tetouan","Info","1","10","16","18","10","12","20","2","1","2","14","Agadir","12","Tanger","13","Tetouan"
"4765","AB827277546","QKKNV","YYOLP","1998","Agadir","Info","3","15","11","19","12","17","9","1","0","1","20","Fes","16","Agadir","12","Tetouan"
"4769","AB273690704","RQEBO","MUAFH","2000","Fes","Info","1","12","9","13","18","15","19","2","1","2","12","Rabat","20","Marrakech","13","Casablanca"
"4774","AB131039731","TXQTT","NODOB","2002","Rabat","Info","3","12","15","14","11","12","19","3","2","0","15","Tanger","14","Fes","17","Tanger"
"4776","AB555554806","FRYLF","WYZOY","2001","Casablanca","Info","3","20","17","10","14","16","17","0","3","2","19","Oujda","15","Tetouan","11","Nador"
"4780","AB850863727","FLHTW","CXLQV","2002","Rabat","Info","2","14","14","17","16","16","11","5","1","0","12","Casablanca","20","Casablanca","19","Oujda"
"4784","AB497502764","LOYXP","ULQHL","2000","Nador","Info","2","12","12","13","18","10","18","4","2","0","20","Agadir","12","Marrakech","15","Agadir"
"4794","AB426423907","BUJDO","NDHWH","1999","Oujda","Info","2","13","19","14","15","18","20","2","2","2","18","Tanger","11","Rabat","11","Marrakech"
"4798","AB182487966","HGRUF","GZKHT","2001","Tetouan","Info","3","13","18","16","11","16","14","3","2","0","12","Tanger","16","Rabat","14","Rabat"
"4806","AB298600285","JXUHY","OZXQH","2000","Agadir","Info","3","20","20","11","19","19","13","2","1","0","18","Marrakech","10","Rabat","12","Fes"
"4808","AB511055826","XGMQH","UNPNB","2000","Marrakech","Info","1","18","17","13","11","12","20","2","0","0","17","Oujda","12","Tanger","20","Nador"
"4813","AB850666422","ZNDIG","FCAND","2001","Tetouan","Info","3","10","9","12","10","14","12","0","1","1","18","Fes","13","Agadir","16","Casablanca"
"4826","AB843531538","GYRDH","MXMZH","2001","Agadir","Info","2","13","11","11","19","20","12","4","1","2","9","Tanger","20","Fes","9","Nador"
"4836","AB085344713","HALLT","ZPWCC","2000","Nador","Info","1","19","11","20","9","20","18","0","3","2","18","Fes","12","Tanger","20","Nador"
"4842","AB263548519","PWTQB","OPQDN","2000","Fes","Info","1","11","18","18","10","19","18","3","0","2","18","Oujda","18","Marrakech","9","Oujda"
"4846","AB408646310","WFOOC","BQVYC","2002","Nador","Info","3","17","9","16","14","16","17","5","3","0","13","Fes","12","Fes","19","Fes"
"4848","AB426565156","NHRLM","ERYAZ","2001","Tetouan","Info","3","17","12","19","10","14","14","3","3","1","20","Tetouan","19","Casablanca","19","Casablanca"
"4850","AB492630128","RLSCI","IOIJJ","2002","Nador","Info","2","12","13","11","18","10","14","3","3","2","18","Tanger","20","Tetouan","16","Tetouan"
"4852","AB845942970","JXJRB","XUNRE","2000","Agadir","Info","3","20","11","17","16","20","11","1","3","0","13","Rabat","13","Tanger","14","Casablanca"
"4870","AB797880850","VKKXE","VIIAU","1998","Nador","Info","3","17","19","9","17","11","17","1","1","2","11","Marrakech","12","Marrakech","9","Nador"
"4879","AB414413840","TONAG","LUGMT","2001","Tetouan","Info","1","20","11","12","16","13","19","5","2","0","14","Agadir","10","Marrakech","13","Agadir"
"4885","AB290278659","RZTLP","TKGKN","1999","Oujda","Info","3","13","13","12","12","13","19","1","2","1","11","Tanger","20","Tetouan","16","Rabat"
"4888","AB675194876","REVNV","XCKLI","2000","Rabat","Info","2","10","9","18","9","16","10","0","1","2","20","Nador","11","Marrakech","13","Tetouan"
"4901","AB978165387","KFPHH","ABNWJ","2001","Agadir","Info","1","15","9","16","16","19","13","4","2","0","20","Agadir","19","Oujda","14","Nador"
"4910","AB103165149","XDFTW","ZUKAO","2002","Casablanca","Info","2","20","20","16","10","14","10","2","3","1","16","Nador","11","Nador","20","Nador"
"4912","AB139375172","PXSUZ","HSBNF","1999","Tetouan","Info","2","14","10","14","14","17","9","2","3","2","16","Nador","10","Casablanca","18","Rabat"
"4913","AB130271418","FHDQQ","IBGMZ","1999","Oujda","Info","1","10","15","12","20","17","12","1","1","1","10","Nador","11","Fes","17","Tetouan"
"4920","AB447247030","WIJJR","SVAOZ","2001","Agadir","Info","3","12","10","9","13","14","14","4","2","0","17","Marrakech","13","Tanger","14","Tanger"
"4924","AB258437219","LURRV","SQHLF","1998","Tanger","Info","3","18","9","20","17","10","15","5","0","1","9","Nador","14","Fes","9","Rabat"
"4931","AB662540011","PRBXZ","KPHGX","2002","Tanger","Info","3","9","14","9","15","14","13","3","0","0","11","Tanger","13","Tanger","20","Oujda"
"4932","AB832010735","MGKZH","XNSHH","2002","Casablanca","Info","3","10","15","13","9","19","20","0","0","1","20","Casablanca","18","Agadir","9","Marrakech"
"4935","AB367158165","AAYVT","EVYHL","1999","Fes","Info","3","13","20","20","16","14","14","2","1","0","13","Oujda","15","Casablanca","20","Tanger"
"4937","AB997428543","RZGHK","SMQTH","1998","Casablanca","Info","2","12","11","19","9","15","15","3","2","0","11","Casablanca","20","Agadir","9","Casablanca"
"4938","AB485385418","VBEQU","UUPUE","2000","Casablanca","Info","1","18","12","13","20","15","14","1","3","2","15","Casablanca","18","Agadir","20","Fes"
"4942","AB838989686","MKFQB","PUADZ","1998","Tanger","Info","2","20","16","11","16","15","17","4","1","1","20","Marrakech","12","Oujda","17","Rabat"
"4949","AB683230642","CLGQQ","ZRYUO","1999","Fes","Info","2","12","17","12","12","13","15","3","2","2","19","Fes","9","Marrakech","11","Casablanca"
"4954","AB787373864","JAHAK","PVGIK","1998","Rabat","Info","1","12","13","17","15","9","18","0","2","2","10","Marrakech","17","Rabat","12","Fes"
"4955","AB633942700","YDHHM","BHUMX","1999","Rabat","Info","1","20","14","10","11","14","16","1","0","1","11","Rabat","17","Nador","19","Casablanca"
"4956","AB064466188","MUEYW","EVBSP","2000","Oujda","Info","1","20","12","16","11","9","10","4","0","1","15","Agadir","11","Oujda","10","Nador"
"4963","AB746351250","BNVXB","KVQXA","2000","Marrakech","Info","3","11","17","16","11","15","13","0","2","0","13","Rabat","16","Oujda","12","Agadir"
"4970","AB174863093","STMQI","IKMAB","2001","Marrakech","Info","2","13","9","10","14","13","17","2","3","2","11","Tanger","11","Tetouan","18","Casablanca"
"4975","AB203730279","RJGME","GOFWV","2002","Tetouan","Info","2","11","10","14","11","12","10","4","2","1","19","Marrakech","20","Casablanca","18","Tanger"
"4979","AB167831447","PRCJM","YDYSI","2000","Casablanca","Info","3","17","20","17","16","11","18","5","0","1","12","Agadir","18","Tanger","11","Casablanca"
"4980","AB873929010","MIPPI","ULDTS","2001","Tanger","Info","3","15","20","12","13","17","10","0","1","0","18","Agadir","9","Rabat","11","Oujda"
"4994","AB398653570","SKXEO","VGYPY","2000","Rabat","Info","3","12","12","13","19","20","15","1","3","0","18","Rabat","20","Tetouan","19","Tetouan"
"4999","AB028758446","UPZZA","HYXRT","2002","Oujda","Info","1","16","10","10","11","19","17","5","1","1","12","Nador","17","Marrakech","13","Fes"
"5003","AB183997209","KNYAA","ARENX","1998","Tetouan","Info","3","18","14","17","17","12","19","2","0","2","13","Oujda","11","Casablanca","9","Agadir"
"5009","AB877443338","QCNJQ","KGADN","1999","Marrakech","Info","3","13","15","15","10","16","13","3","2","0","17","Marrakech","14","Rabat","17","Rabat"
"5014","AB936490712","JEAOI","BQNPP","2002","Nador","Info","3","19","19","9","13","12","15","4","3","2","9","Nador","10","Nador","12","Agadir"
"5017","AB655625207","CZHVU","AYBGZ","1998","Fes","Info","1","16","16","15","18","18","9","4","0","1","9","Casablanca","14","Rabat","12","Tetouan"
"5019","AB858542610","YVJBP","EPNMT","2000","Marrakech","Info","3","16","12","15","13","17","9","3","0","0","10","Rabat","9","Tanger","9","Marrakech"
"5026","AB156576435","SCEXK","PFUOT","2001","Tetouan","Info","1","14","15","9","18","14","18","4","1","0","13","Tanger","20","Tanger","16","Casablanca"
"5029","AB356255488","MONPI","MSKRB","1998","Nador","Info","1","15","19","16","20","16","20","1","1","2","15","Fes","20","Fes","13","Marrakech"
"5031","AB346622638","ABVOF","AUUVE","2002","Nador","Info","3","20","11","12","18","18","16","0","0","0","13","Rabat","18","Tanger","14","Casablanca"
"5039","AB024989401","KDXKL","EPPUL","2001","Casablanca","Info","1","18","10","14","11","17","19","0","0","1","17","Oujda","13","Tanger","10","Fes"
"5041","AB187034473","HNYPM","EWFCO","2002","Nador","Info","3","20","17","13","16","15","18","1","2","1","20","Marrakech","14","Rabat","20","Fes"
"5067","AB149067914","HZSLM","DZQKN","1999","Rabat","Info","2","11","16","17","11","19","15","2","1","1","15","Nador","16","Oujda","19","Marrakech"
"5072","AB808391423","NGQOI","ZKUNY","1998","Tetouan","Info","1","19","11","18","17","11","11","3","1","1","20","Rabat","10","Nador","17","Agadir"
"5079","AB616258607","TATWO","QPKHC","2000","Marrakech","Info","2","11","15","12","16","11","15","0","2","2","16","Marrakech","14","Tanger","10","Tanger"
"5081","AB772727881","ZVQPW","ZGEXG","1999","Marrakech","Info","1","20","17","10","18","9","13","2","2","2","20","Oujda","19","Agadir","10","Marrakech"
"5083","AB064142103","QTCQI","FQAAT","2000","Tanger","Info","3","18","14","20","20","12","9","2","3","2","12","Nador","15","Marrakech","15","Marrakech"
"5085","AB188052146","CUEXL","ZIQDP","2000","Marrakech","Info","2","11","11","10","11","12","17","0","2","0","13","Fes","15","Rabat","10","Rabat"
"5086","AB467527790","YVZPP","AFXVX","2002","Casablanca","Info","1","15","11","10","19","11","10","1","1","1","10","Fes","12","Nador","12","Fes"
"5095","AB776969008","DDQOV","ZMIJA","1999","Tetouan","Info","3","15","15","20","10","13","16","2","2","2","9","Oujda","17","Rabat","16","Oujda"
"5099","AB351880170","CLAQX","YSUCY","2000","Marrakech","Info","2","10","18","10","9","19","14","0","2","1","11","Oujda","12","Marrakech","16","Oujda"
"5103","AB915641951","TMMZU","KABSC","1998","Fes","Info","3","15","9","16","10","13","20","5","0","1","9","Nador","16","Rabat","13","Tetouan"
"5104","AB321822831","EASMH","MRTKD","2001","Oujda","Info","1","17","20","17","13","18","12","3","3","1","15","Fes","16","Oujda","9","Agadir"
"5132","AB534342217","GBWDN","EKYMX","2001","Oujda","Info","1","17","16","15","19","12","18","4","1","2","20","Marrakech","9","Fes","15","Casablanca"
"5136","AB514656045","XGJKY","NEAQC","2000","Tetouan","Info","3","18","11","14","13","13","20","1","2","1","13","Agadir","11","Casablanca","16","Casablanca"
"5137","AB241069860","ULBYU","RECEU","2002","Tanger","Info","1","16","19","14","13","18","14","2","1","1","19","Marrakech","10","Agadir","18","Casablanca"
"5146","AB848247655","SRAFC","XYDIB","2000","Casablanca","Info","3","10","11","14","19","20","13","4","1","1","13","Tetouan","20","Nador","19","Casablanca"
"5160","AB100952548","AZEPM","AZJAG","2001","Rabat","Info","1","9","9","11","9","13","19","2","0","1","15","Oujda","17","Fes","11","Nador"
"5162","AB441099614","RWJOQ","OSTRS","2002","Marrakech","Info","1","18","11","17","12","12","20","2","2","0","18","Casablanca","11","Tanger","14","Oujda"
"5169","AB803704954","DWNCS","GTGSY","1999","Marrakech","Info","1","20","15","16","17","19","10","3","0","0","10","Tetouan","20","Nador","11","Rabat"
"5175","AB439883069","GCYOQ","XUGUZ","1999","Oujda","Info","2","13","13","11","19","14","14","1","2","1","20","Oujda","16","Fes","16","Casablanca"
"5176","AB100280687","RGEYJ","BFHZC","1999","Marrakech","Info","1","11","16","13","18","13","15","1","3","2","11","Rabat","14","Fes","13","Tetouan"
"5185","AB294367898","TMPDT","HPGWU","2002","Nador","Info","1","14","19","15","13","11","9","1","1","1","10","Oujda","18","Tanger","15","Fes"
"5189","AB218392697","MRRPO","EAQSE","2000","Oujda","Info","2","20","18","17","17","9","16","5","0","0","12","Tetouan","10","Tanger","16","Fes"
"5190","AB899477474","TLHZK","WODIB","2001","Nador","Info","1","15","19","15","11","15","13","2","3","1","11","Casablanca","18","Nador","17","Marrakech"
"5191","AB653261360","VUOQE","TYTRK","2002","Casablanca","Info","3","12","14","9","17","18","16","3","3","2","20","Rabat","13","Rabat","13","Nador"
"5197","AB322330691","LHOAF","GNVZG","1999","Agadir","Info","1","20","20","19","15","9","14","3","0","0","11","Oujda","20","Agadir","15","Fes"
"5203","AB234963160","LWNIM","WRPCP","1998","Casablanca","Info","1","19","18","14","20","13","9","3","3","0","9","Fes","20","Rabat","17","Oujda"
"5204","AB278488825","IRBLM","ZCNDE","2002","Tetouan","Info","2","13","16","9","19","10","19","0","2","1","17","Rabat","18","Fes","20","Tanger"
"5210","AB504429058","XRVUT","ILKIY","2001","Fes","Info","1","19","20","19","13","13","10","5","2","1","20","Rabat","19","Casablanca","9","Oujda"
"5211","AB880979846","NFYIC","BPVDB","1998","Oujda","Info","1","17","17","13","11","19","18","1","2","1","10","Casablanca","15","Agadir","10","Marrakech"
"5217","AB702972186","QMUPT","WDUYW","2001","Casablanca","Info","1","17","15","18","9","17","15","0","3","1","16","Fes","20","Tanger","10","Nador"
"5218","AB313110438","PFEMY","EVGEH","2002","Tetouan","Info","2","15","14","17","20","15","12","4","2","2","16","Casablanca","16","Casablanca","11","Tetouan"
"5223","AB471674075","HUUAI","ZHUTB","1999","Tanger","Info","1","9","17","20","13","13","20","4","1","1","15","Marrakech","9","Fes","11","Nador"
"5227","AB521767120","PDVAX","KSITH","1998","Tanger","Info","1","15","13","19","20","19","15","4","3","1","12","Tanger","17","Agadir","19","Fes"
"5229","AB288722371","FAGQF","UYGOP","1999","Agadir","Info","2","15","14","10","11","9","19","5","2","1","15","Tetouan","19","Agadir","17","Tanger"
"5237","AB408105493","GNBIU","JETTC","1999","Tetouan","Info","2","18","14","16","15","16","12","5","1","2","11","Nador","15","Casablanca","12","Oujda"
"5239","AB820905976","QQDCG","KZOLI","1998","Fes","Info","2","20","12","17","20","15","14","2","1","1","19","Marrakech","16","Tetouan","18","Agadir"
"5250","AB734949447","VFESQ","IEUES","2002","Agadir","Info","3","17","17","20","17","11","13","4","0","2","19","Agadir","19","Fes","10","Rabat"
"5253","AB235783119","DFQCC","NHXPV","2000","Rabat","Info","3","11","20","12","12","19","19","1","3","1","18","Nador","20","Fes","14","Tetouan"
"5260","AB222610504","MGJVZ","NVKHZ","2000","Agadir","Info","3","14","10","14","12","9","12","5","1","1","11","Rabat","14","Tetouan","14","Nador"
"5261","AB544794399","XDRSW","CVRQJ","1998","Casablanca","Info","3","18","14","12","10","9","20","0","3","2","18","Agadir","18","Agadir","9","Tetouan"
"5266","AB391180608","EDTJI","JLGZV","2001","Marrakech","Info","3","19","11","20","12","11","13","0","1","0","10","Casablanca","10","Tetouan","9","Casablanca"
"5282","AB312440451","ZGVVY","LAGOO","2001","Tetouan","Info","2","12","10","16","9","19","9","2","3","2","17","Rabat","14","Nador","20","Fes"
"5285","AB882766131","PBBPP","LSUDR","2001","Tetouan","Info","3","18","19","9","10","16","9","4","0","2","20","Rabat","9","Marrakech","15","Marrakech"
"5290","AB818559007","FOGMS","RDHJB","2000","Tetouan","Info","3","11","12","10","9","11","15","5","2","1","11","Nador","19","Fes","16","Marrakech"
"5302","AB205545940","BIEOU","VLEVV","1998","Agadir","Info","3","15","18","20","15","10","12","2","2","1","10","Tanger","9","Nador","12","Casablanca"
"5303","AB499790568","MOKLO","DULUM","2001","Nador","Info","1","13","20","16","16","13","16","4","2","2","9","Marrakech","12","Tetouan","15","Agadir"
"5305","AB264074803","SPGKI","YHMTM","2001","Tetouan","Info","3","12","20","15","9","12","20","2","0","1","9","Fes","18","Nador","9","Tanger"
"5309","AB485549995","MHNCA","CXQTL","2000","Marrakech","Info","3","10","17","13","12","14","10","3","0","2","13","Nador","14","Tetouan","12","Marrakech"
"5319","AB284986417","RIMKW","NEPGP","2000","Agadir","Info","1","12","18","15","18","14","20","1","2","0","15","Tetouan","20","Rabat","20","Rabat"
"5324","AB923619873","ADLCY","QALFC","2000","Nador","Info","3","10","9","11","11","9","16","3","0","2","16","Rabat","12","Agadir","20","Tanger"
"5328","AB996028893","UONWF","KSLJT","2000","Marrakech","Info","2","20","12","11","16","12","20","2","0","2","13","Agadir","11","Fes","11","Fes"
"5335","AB024392052","NPWGV","TZLMZ","2000","Agadir","Info","3","9","20","12","15","19","12","3","1","2","17","Nador","11","Nador","17","Tetouan"
"5341","AB613895308","XURTG","RTULH","2000","Fes","Info","2","12","9","13","15","17","20","3","3","0","19","Nador","17","Fes","11","Agadir"
"5343","AB996758097","QUGXI","JJUAN","2001","Marrakech","Info","1","10","14","19","20","12","9","3","3","0","13","Tanger","10","Marrakech","13","Agadir"
"5349","AB089944153","PKCSM","PPUTE","1999","Marrakech","Info","2","15","16","10","16","11","20","1","3","2","19","Agadir","13","Tetouan","20","Fes"
"5353","AB570120948","IPUQH","WHBYJ","2001","Marrakech","Info","3","18","13","9","10","14","16","4","2","2","19","Marrakech","14","Fes","19","Casablanca"
"5367","AB114874945","IRHUP","LOTNT","1999","Nador","Info","1","17","9","17","19","14","20","2","3","0","15","Tanger","13","Tetouan","14","Marrakech"
"5368","AB838245530","VCHTS","JKFSB","2001","Tetouan","Info","1","17","16","13","15","20","19","5","1","1","18","Casablanca","10","Fes","16","Oujda"
"5369","AB068761486","RSUWA","WNFKI","1998","Casablanca","Info","3","14","18","19","12","17","12","4","3","1","10","Rabat","12","Nador","17","Nador"
"5384","AB969021113","YGMLW","GDDXB","1999","Agadir","Info","3","20","18","12","10","17","10","5","1","1","16","Agadir","18","Casablanca","12","Oujda"
"5388","AB867418833","UMSBV","RTKXC","1998","Fes","Info","2","17","19","14","18","13","20","3","3","1","17","Rabat","18","Tanger","17","Nador"
"5398","AB172267933","TKDFT","MHTOA","1999","Oujda","Info","1","13","11","19","10","9","20","5","1","2","11","Tetouan","11","Nador","19","Tetouan"
"5401","AB548179129","ZMNRM","QADFH","2001","Nador","Info","1","13","18","13","16","19","20","1","1","2","12","Tetouan","20","Casablanca","10","Casablanca"
"5405","AB807040471","XTKEM","CZVAL","2000","Agadir","Info","2","11","19","19","9","10","18","1","1","0","20","Oujda","14","Tetouan","9","Casablanca"
"5417","AB376019142","FMFRY","YYSUW","1999","Tanger","Info","3","11","15","18","16","17","9","4","0","1","10","Nador","10","Marrakech","12","Oujda"
"5418","AB835078461","MEVDV","FDHSZ","2000","Fes","Info","3","13","19","12","18","13","9","0","1","0","18","Agadir","9","Agadir","17","Tetouan"
"5422","AB200939558","HZAGU","ULFHM","2000","Rabat","Info","2","20","9","19","14","17","9","3","3","1","11","Fes","12","Casablanca","15","Nador"
"5424","AB494689952","THJSD","NCJTU","2002","Casablanca","Info","1","20","20","14","15","17","14","4","0","1","19","Nador","14","Marrakech","18","Agadir"
"5432","AB780106873","VWXIZ","UWWQR","2002","Nador","Info","2","9","12","19","9","9","15","3","3","2","10","Rabat","9","Tetouan","13","Rabat"
"5434","AB794992223","GBLFT","GGOUY","1998","Agadir","Info","1","17","9","14","9","19","16","2","1","1","12","Tetouan","14","Rabat","19","Nador"
"5443","AB799388589","HWGZG","JZWBJ","2001","Fes","Info","1","17","9","20","10","14","15","4","3","2","10","Fes","17","Tetouan","9","Rabat"
"5451","AB792253505","EKQNT","ABYSF","2000","Tanger","Info","1","10","11","11","14","13","12","1","3","1","16","Fes","14","Rabat","9","Rabat"
"5454","AB631507960","IRSCX","AHLUN","2000","Rabat","Info","3","15","12","12","10","11","19","2","1","1","14","Agadir","13","Tanger","17","Agadir"
"5456","AB318515850","YPDIG","NBUTP","1999","Casablanca","Info","2","12","13","11","12","18","18","5","3","1","14","Oujda","16","Casablanca","14","Casablanca"
"5461","AB008602560","CTASV","NVVPD","1999","Tetouan","Info","1","13","13","20","20","19","9","2","2","1","11","Marrakech","10","Agadir","20","Fes"
"5462","AB317533992","EGPYS","BQKDM","2001","Marrakech","Info","3","14","11","17","20","16","18","1","3","1","17","Casablanca","19","Rabat","10","Fes"
"5471","AB998390651","KMIPI","FGTCI","2001","Rabat","Info","2","20","10","9","10","16","16","5","3","0","9","Casablanca","9","Tetouan","20","Marrakech"
"5473","AB096293137","HHGSR","ECZDJ","2002","Fes","Info","2","11","17","11","9","20","18","4","1","1","20","Casablanca","16","Agadir","10","Casablanca"
"5480","AB129309410","XQIVO","KNHSE","1998","Rabat","Info","1","12","17","20","13","13","12","1","3","0","16","Marrakech","13","Agadir","20","Tanger"
"5491","AB055590442","YQILY","VMTOK","2001","Tanger","Info","2","20","14","20","20","13","14","1","3","1","15","Tanger","12","Nador","20","Nador"
"5492","AB735277560","ZKKRB","EOHGP","2001","Casablanca","Info","3","14","16","14","14","10","9","1","2","2","16","Rabat","20","Casablanca","16","Fes"
"5501","AB875452069","MRYEN","AAQOZ","1999","Oujda","Info","3","19","12","17","15","9","19","2","0","2","11","Agadir","18","Nador","14","Casablanca"
"5512","AB382165986","PBOZM","JTPJB","2000","Oujda","Info","3","14","18","10","20","13","14","0","1","1","11","Marrakech","16","Fes","16","Rabat"
