"cne","cin","Nom","Prenom","anneeNaissance","VilleBac","filiere","niveau","noteS1","noteS2","noteS3","noteS4","noteS5","noteS6","nbrAbsences","nbrRapportsMauvaiseConduite","nbrRapportsTriche","noteStage1","lieuxStage1","noteStage2","lieuxStage2","noteStage3","lieuxStage3"
"6278","AB477770585","CIZEV","VEHQJ","1999","Nador","Civil","1","9","14","14","9","9","12","3","1","0","19","Fes","12","Tetouan","16","Agadir"
"6279","AB028173641","MEMDV","AQELP","2000","Fes","Indus","1","10","13","14","10","17","18","0","3","1","14","Fes","19","Agadir","9","Oujda"
"6280","AB191180372","LMKOD","LUWJS","2001","Agadir","Civil","2","14","18","19","13","11","10","3","0","0","9","Tetouan","19","Tanger","9","Agadir"
"6281","AB062604651","OHKYK","CKCCZ","1998","Agadir","Finance","3","13","18","12","13","13","9","2","1","0","18","Fes","17","Oujda","20","Agadir"
"6282","AB878527777","NAANE","GNHLG","2001","Nador","Civil","2","11","15","14","17","16","20","3","1","1","17","Nador","12","Nador","15","Oujda"
"6283","AB920568714","KMLLN","EFYME","1999","Rabat","Info","2","11","15","10","14","17","12","2","3","1","16","Agadir","16","Rabat","15","Rabat"
"6284","AB448084680","CVTJI","TOYIX","2000","Tanger","Indus","3","16","12","19","18","14","17","4","0","0","20","Tanger","10","Tanger","13","Tanger"
"6285","AB024616834","DQZOU","OVNIL","1999","Casablanca","Finance","1","16","13","18","19","14","13","2","1","1","9","Casablanca","18","Marrakech","20","Nador"
"6286","AB522338512","ZRGWD","ZBENP","2001","Fes","Electrique","1","15","13","16","11","10","10","2","1","0","18","Fes","11","Casablanca","10","Fes"
"6287","AB295294658","WQOEK","FKIOD","2001","Tanger","Civil","1","20","14","16","12","14","9","4","2","0","18","Rabat","10","Oujda","11","Tetouan"
"6288","AB057941199","CJDJO","OSIIN","2002","Nador","Info","2","17","17","17","19","20","11","5","1","2","17","Fes","10","Fes","20","Rabat"
"6289","AB645798615","PKLIF","KEXPC","2002","Oujda","Info","1","16","13","17","14","17","15","1","1","2","15","Fes","9","Agadir","12","Nador"
"6290","AB227063095","BCKEQ","DLXPV","2001","Nador","Indus","3","13","17","13","19","15","17","3","0","0","10","Oujda","16","Nador","16","Marrakech"
"6291","AB892433048","JMPFU","VIPKR","1998","Tanger","Info","3","20","15","11","12","15","16","0","3","1","14","Tanger","18","Marrakech","17","Oujda"
"6292","AB724174818","LQPOI","RKUGY","1999","Tetouan","Electrique","1","9","13","13","10","20","11","0","2","0","12","Casablanca","11","Nador","19","Tetouan"
"6293","AB749020622","XGKPJ","EUHJZ","1999","Marrakech","Civil","1","16","10","12","15","9","20","0","0","1","10","Agadir","19","Marrakech","11","Tanger"
"6294","AB015049252","JYQEI","PVSFA","2002","Rabat","Electrique","1","10","10","12","11","14","18","5","1","1","11","Agadir","9","Oujda","17","Rabat"
"6295","AB876136332","UEKNF","KELWB","1999","Nador","Civil","2","20","13","9","16","12","20","0","3","0","18","Marrakech","20","Oujda","12","Fes"
"6296","AB260446653","KDCBW","ILJPF","2002","Rabat","Finance","3","10","11","12","13","11","10","5","3","2","15","Casablanca","12","Casablanca","19","Tetouan"
"6297","AB984689027","YRHOB","CHBDP","2000","Fes","Finance","2","15","15","12","15","11","11","5","3","2","15","Tanger","15","Fes","9","Marrakech"
"6298","AB861097868","TLSRD","QQEZG","1999","Casablanca","Civil","1","14","19","20","15","17","18","3","2","0","16","Tetouan","10","Tanger","20","Rabat"
"6299","AB593401983","SKGIM","BRTXN","2000","Fes","Finance","1","20","11","11","13","15","15","4","1","2","16","Fes","14","Oujda","16","Fes"
"6300","AB341878278","WFYWV","XDILI","1998","Fes","Finance","1","13","16","18","16","9","11","1","0","1","11","Rabat","17","Rabat","15","Rabat"
"6301","AB956855400","VLZQA","LKDFA","1999","Nador","Electrique","3","16","9","16","20","9","12","0","1","1","18","Rabat","10","Casablanca","20","Rabat"
"6302","AB609315411","FATEI","XBPNC","1999","Nador","Info","1","9","18","15","18","13","16","3","2","2","19","Marrakech","11","Marrakech","16","Oujda"
"6303","AB884844809","QEAJF","GBCJQ","2001","Tetouan","Indus","1","12","19","13","9","11","16","1","0","2","14","Nador","9","Oujda","14","Marrakech"
"6304","AB017271114","ZDXKF","OMFLY","1998","Tetouan","Civil","1","18","18","12","19","15","19","3","2","0","19","Fes","13","Nador","15","Fes"
"6305","AB437494594","UQEUT","QBTXE","1999","Tanger","Finance","3","13","12","17","11","18","15","2","2","1","11","Marrakech","13","Casablanca","15","Fes"
"6306","AB350615063","OLBRD","TLVDE","2001","Oujda","Finance","3","19","9","18","14","9","12","3","2","2","15","Oujda","12","Nador","12","Rabat"
"6307","AB220493902","PBHLT","NJOYT","1998","Nador","Indus","1","17","9","20","13","18","15","1","2","0","10","Marrakech","15","Rabat","14","Casablanca"
"6308","AB423908526","UCSLH","SDZVX","2000","Nador","Civil","1","17","12","9","15","20","16","4","2","0","18","Tetouan","15","Nador","10","Tanger"
"6309","AB620320576","QUSEQ","EQAEG","1999","Rabat","Finance","1","13","9","18","12","20","18","2","2","1","9","Fes","16","Tetouan","11","Casablanca"
"6310","AB403791784","UBAFY","DSUUO","1999","Marrakech","Indus","3","12","18","13","11","15","20","2","2","0","13","Casablanca","19","Marrakech","9","Casablanca"
"6311","AB604817217","HWWWX","JUKBR","1998","Oujda","Civil","1","17","20","19","15","11","9","3","1","0","19","Fes","12","Rabat","9","Rabat"
"6312","AB484713713","VHEUB","LPATZ","2001","Fes","Info","2","15","19","13","18","16","16","5","3","0","15","Rabat","13","Casablanca","13","Oujda"
"6313","AB547757348","QVGMT","NKCIF","2001","Nador","Indus","1","20","16","17","19","15","19","2","2","0","13","Fes","20","Oujda","11","Fes"
"6314","AB543377593","ZAGCI","IOJUE","2000","Tetouan","Electrique","3","18","11","17","15","14","9","4","0","0","15","Casablanca","13","Agadir","19","Oujda"
"6315","AB708541902","OWDXG","OHBYD","1999","Agadir","Finance","2","18","19","14","9","18","12","5","0","0","20","Casablanca","16","Marrakech","19","Oujda"
"6316","AB980810114","YOIYH","ZCYPU","2000","Agadir","Civil","1","17","13","12","10","17","20","1","2","2","16","Agadir","13","Tetouan","13","Marrakech"
"6317","AB036939095","PBFZH","EWYCE","2000","Casablanca","Info","1","13","18","12","13","18","20","1","1","1","14","Fes","19","Tanger","12","Marrakech"
"6318","AB401882101","ROVSX","ICAKU","1998","Agadir","Indus","1","9","10","19","20","10","15","0","2","1","11","Fes","20","Rabat","18","Rabat"
"6319","AB128824595","PVTVF","HYGSH","2002","Oujda","Finance","2","17","15","18","16","13","14","3","2","1","9","Tanger","16","Tetouan","12","Rabat"
"6320","AB758088474","RYQWJ","PTBFD","2001","Casablanca","Electrique","3","9","13","17","14","17","12","3","0","0","20","Tanger","11","Rabat","13","Tetouan"
"6321","AB552976781","YTYDZ","MCZKV","1999","Casablanca","Info","3","14","14","14","14","18","12","0","3","1","11","Tanger","14","Agadir","20","Casablanca"
"6322","AB434868331","VLORX","VDJOY","2000","Marrakech","Indus","3","14","20","15","15","19","20","4","2","1","17","Nador","15","Tanger","10","Agadir"
"6323","AB526259407","QJDHE","BUVGG","2002","Tetouan","Finance","1","15","16","13","13","16","16","0","3","0","14","Tanger","12","Tanger","13","Nador"
"6324","AB760306324","RFRJV","SLYUD","1998","Nador","Info","2","15","20","15","15","18","11","5","1","0","17","Rabat","18","Agadir","9","Nador"
"6325","AB195602140","LPSCT","ESGYF","1999","Rabat","Electrique","3","18","19","16","17","17","19","2","0","0","15","Marrakech","19","Nador","14","Nador"
"6326","AB991054088","BZZQL","YZVAC","2000","Agadir","Indus","3","17","15","12","14","16","14","0","0","0","13","Oujda","10","Marrakech","10","Agadir"
"6327","AB792644599","HRTCE","AAWLM","2001","Casablanca","Electrique","3","14","14","17","19","12","12","5","1","1","13","Tetouan","11","Agadir","20","Oujda"
"6328","AB495692259","VIZIS","SYFBE","2002","Fes","Electrique","3","11","15","10","14","12","10","2","0","0","12","Marrakech","12","Tetouan","20","Oujda"
"6329","AB718769743","SKPIR","FZCJS","2000","Casablanca","Finance","2","11","13","10","9","11","13","2","1","2","10","Marrakech","14","Rabat","10","Oujda"
"6330","AB493593088","SXYEI","WSIRV","2001","Tetouan","Civil","3","11","10","20","20","18","18","2","3","1","15","Rabat","11","Rabat","19","Tanger"
"6331","AB261285270","TGVCF","FODXB","2000","Oujda","Indus","1","14","13","19","19","11","9","5","3","2","12","Fes","18","Tetouan","17","Tanger"
"6332","AB237150048","LPJJW","EJCFJ","1999","Tetouan","Civil","3","19","13","19","18","16","10","1","3","0","12","Rabat","18","Casablanca","13","Nador"
"6333","AB840241885","PSWID","ODMBB","1999","Agadir","Finance","1","19","17","16","17","18","10","1","3","2","17","Marrakech","16","Rabat","16","Rabat"
"6334","AB353764368","VGAIV","BOQYC","2000","Nador","Indus","3","9","15","19","12","16","14","0","2","2","12","Tetouan","17","Oujda","18","Agadir"
"6335","AB350512937","HCCZD","ESFYN","1999","Fes","Finance","1","19","19","18","18","17","12","2","3","0","15","Casablanca","15","Tetouan","16","Rabat"
"6336","AB256307798","CCYPO","DNNAI","2001","Nador","Finance","2","19","10","19","20","9","17","3","2","2","15","Casablanca","14","Casablanca","9","Nador"
"6337","AB137791441","XSSAV","IIBPC","1999","Casablanca","Finance","1","16","9","16","11","13","10","0","3","1","14","Tetouan","13","Fes","18","Rabat"
"6338","AB977534745","HPHSO","EOACT","2000","Nador","Electrique","1","9","10","19","14","9","18","0","2","1","16","Rabat","18","Agadir","15","Tetouan"
"6339","AB512923046","TENYX","HJVYZ","2002","Agadir","Electrique","1","15","11","12","20","14","14","5","0","2","17","Tanger","15","Marrakech","12","Casablanca"
"6340","AB602491623","AMVET","OGRXZ","2001","Nador","Civil","1","15","14","14","18","11","13","1","3","2","9","Fes","9","Marrakech","20","Tetouan"
"6341","AB137913903","HHNYT","ZWCRH","1998","Marrakech","Civil","2","9","11","16","14","9","18","1","1","2","9","Tanger","13","Rabat","12","Rabat"
"6342","AB265947321","LHEPL","ISYRN","2002","Tanger","Civil","1","10","14","11","20","20","11","4","0","2","10","Rabat","15","Fes","11","Agadir"
"6343","AB468719715","NXKJO","TBOPM","1998","Fes","Electrique","1","16","13","11","14","17","19","0","1","2","11","Marrakech","18","Oujda","10","Agadir"
"6344","AB722719000","CYPST","KXCQK","2002","Nador","Info","2","19","12","13","15","16","13","3","2","0","10","Oujda","18","Tanger","20","Agadir"
"6345","AB469666591","FRBOM","KCJVO","1998","Agadir","Electrique","2","15","16","9","19","12","19","4","2","1","19","Tetouan","12","Casablanca","14","Rabat"
"6346","AB659019348","AFVOY","RXKJI","2001","Tetouan","Info","1","12","10","10","11","12","17","1","0","2","10","Tanger","12","Casablanca","13","Rabat"
"6347","AB090618861","HLXKP","XNSIL","1998","Nador","Civil","2","19","17","15","16","17","12","1","2","0","19","Casablanca","19","Fes","16","Agadir"
"6348","AB115569760","TZEEJ","RTOJG","2000","Rabat","Indus","1","15","18","19","17","14","14","5","0","2","12","Tetouan","10","Nador","18","Rabat"
"6349","AB246570041","CZUDB","WZVJJ","1999","Casablanca","Finance","2","16","19","15","13","19","12","0","3","0","12","Tetouan","10","Casablanca","9","Agadir"
"6350","AB270369931","LXLHY","CKEMY","1999","Tetouan","Info","2","14","12","20","12","13","10","2","0","1","15","Agadir","20","Marrakech","9","Fes"
"6351","AB578357112","JYTRA","FGJWS","2000","Tanger","Civil","3","12","19","10","14","13","17","5","0","0","16","Nador","13","Agadir","14","Agadir"
"6352","AB752415614","FYPGW","FVDHG","1998","Marrakech","Civil","1","16","17","9","13","12","9","4","2","2","17","Casablanca","15","Agadir","11","Tetouan"
"6353","AB680394235","ISCXJ","HSNRR","2001","Tetouan","Civil","3","12","16","10","18","9","14","4","3","2","10","Rabat","15","Tanger","14","Oujda"
"6354","AB783770233","HPBQW","IYLVR","2001","Fes","Electrique","2","18","17","12","11","20","20","5","0","2","15","Agadir","10","Oujda","11","Rabat"
"6355","AB864786901","PAGBI","VCPFB","2001","Nador","Finance","2","15","12","16","9","19","10","2","0","1","18","Rabat","9","Oujda","9","Oujda"
"6356","AB641199191","JLGFL","ACKSX","1998","Tanger","Indus","2","16","17","13","10","12","13","4","2","0","19","Nador","15","Rabat","18","Agadir"
"6357","AB233031960","ZSFOQ","WZZKF","2001","Nador","Finance","1","16","12","9","16","17","15","2","0","0","14","Fes","20","Casablanca","11","Rabat"
"6358","AB414443126","BEHOT","QAYZS","2001","Fes","Indus","3","20","12","18","13","10","10","3","0","1","19","Fes","12","Fes","12","Rabat"
"6359","AB721612563","KJBHH","ZUDCB","2001","Casablanca","Indus","2","18","14","14","17","16","13","1","2","2","20","Tetouan","9","Casablanca","18","Fes"
"6360","AB261838807","SNYYC","KWTAW","1999","Casablanca","Electrique","2","12","15","13","16","19","14","2","0","1","10","Oujda","12","Agadir","13","Agadir"
"6361","AB492024543","WGBPU","NFLMW","2002","Marrakech","Electrique","2","10","15","11","19","16","19","3","3","0","13","Tetouan","17","Rabat","10","Tetouan"
"6362","AB109124931","YFIHQ","XKBSP","2000","Tanger","Finance","1","10","15","12","9","13","15","5","3","2","13","Casablanca","10","Tanger","10","Oujda"
"6363","AB994272770","PMRSI","LCNLM","2000","Rabat","Civil","1","12","17","16","19","19","10","5","1","2","9","Marrakech","20","Agadir","11","Tetouan"
"6364","AB542202190","XGZMA","PGEIW","2002","Tanger","Indus","2","15","14","12","13","17","20","0","0","2","13","Oujda","20","Fes","11","Agadir"
"6365","AB086097647","MQNAW","RRTMA","1998","Tanger","Civil","3","17","19","11","18","16","9","1","1","0","10","Rabat","11","Tetouan","9","Marrakech"
"6366","AB867533259","PMPRO","HSVBO","2001","Oujda","Indus","3","19","9","17","13","10","12","1","2","2","20","Casablanca","10","Tetouan","10","Tetouan"
"6367","AB767773512","LFBCN","YHTFS","2000","Fes","Electrique","3","16","20","14","18","13","14","5","1","2","13","Fes","20","Tetouan","13","Nador"
"6368","AB238252543","DARFV","MIXGC","2001","Agadir","Finance","2","11","12","16","20","14","19","3","3","0","9","Oujda","12","Tetouan","17","Tanger"
"6369","AB872303794","KAMHS","QAZGH","2002","Fes","Info","3","9","9","20","12","13","20","4","0","1","19","Casablanca","13","Tetouan","14","Agadir"
"6370","AB815443570","JCGLA","EFLAX","2000","Marrakech","Finance","2","16","18","13","11","13","13","4","0","1","14","Nador","9","Marrakech","17","Casablanca"
"6371","AB982075423","TYQMP","NHDBC","1999","Tanger","Finance","1","19","15","10","12","18","18","2","1","2","14","Oujda","12","Tanger","20","Casablanca"
"6372","AB907036650","RKCTY","WCDUT","2001","Tanger","Electrique","2","17","15","17","17","10","19","2","1","0","11","Tetouan","12","Tanger","15","Rabat"
"6373","AB977472896","EVVXQ","UOJTG","2000","Tanger","Electrique","2","20","14","13","18","12","15","0","0","1","9","Agadir","16","Marrakech","18","Agadir"
"6374","AB778409642","OCCOP","PKEMH","2000","Oujda","Electrique","1","9","9","10","18","18","9","0","0","1","17","Agadir","16","Tetouan","12","Agadir"
"6375","AB001351603","DDKZY","ITLAH","2000","Nador","Finance","3","17","10","15","18","13","10","5","3","1","9","Oujda","12","Tetouan","12","Tanger"
"6376","AB983278935","ZIERZ","EUPFL","2002","Tetouan","Electrique","2","10","18","18","14","17","18","5","0","2","18","Rabat","18","Nador","13","Casablanca"
"6377","AB397166401","VPQOL","NAVXZ","1999","Marrakech","Info","1","14","20","15","14","9","9","0","1","2","14","Nador","14","Oujda","12","Marrakech"
"6378","AB514198950","UFEQA","BPFPE","2001","Rabat","Indus","1","10","11","12","13","13","17","4","1","2","15","Rabat","18","Tetouan","11","Fes"
"6379","AB919310476","VCVQJ","BQRWK","2002","Oujda","Info","2","10","16","14","16","15","15","3","3","1","11","Tanger","17","Oujda","18","Nador"
"6380","AB715987882","XAMGO","AEBNJ","1998","Rabat","Finance","2","16","17","18","15","12","13","0","0","2","12","Marrakech","16","Marrakech","9","Fes"
"6381","AB249614967","WHYTO","EVSRM","2001","Rabat","Civil","2","9","16","20","18","17","13","1","2","1","14","Oujda","20","Tanger","19","Oujda"
"6382","AB993709208","AMCRM","XSOEQ","2001","Tetouan","Electrique","3","18","10","12","12","15","10","0","0","0","16","Tetouan","12","Oujda","9","Fes"
"6383","AB424215453","XBZSC","RHZUN","1999","Rabat","Civil","1","10","20","12","9","9","19","4","2","2","15","Rabat","12","Tanger","18","Casablanca"
"6384","AB355979728","GVMCZ","HTNDB","1999","Oujda","Finance","2","18","13","19","12","14","12","2","2","0","12","Tanger","11","Tanger","11","Casablanca"
"6385","AB509864387","GNWJJ","OMOKE","2002","Rabat","Finance","1","12","19","13","9","16","10","5","2","0","11","Marrakech","9","Nador","14","Tetouan"
"6386","AB521817306","HQKGT","OSJCK","2000","Casablanca","Civil","1","14","12","15","16","14","18","0","1","0","13","Tanger","12","Agadir","12","Marrakech"
"6387","AB340946753","PFMEH","OLPUJ","2001","Marrakech","Civil","3","12","14","15","14","17","10","2","1","2","20","Casablanca","12","Casablanca","10","Marrakech"
"6388","AB320011715","ZNCXH","RIMAZ","2000","Agadir","Info","3","16","14","15","13","12","15","4","1","1","17","Casablanca","16","Oujda","18","Tetouan"
"6389","AB310686905","WHTKP","DSJUX","1998","Tetouan","Finance","2","11","18","16","17","15","10","1","2","2","20","Tanger","17","Casablanca","13","Agadir"
"6390","AB004188071","YZCKF","LGAHZ","1998","Tanger","Finance","2","12","13","16","18","15","15","4","1","0","20","Tetouan","12","Rabat","9","Fes"
"6391","AB366726361","CQTCX","HQOGR","1999","Tetouan","Electrique","2","17","10","20","19","9","10","1","0","0","16","Rabat","11","Rabat","9","Tetouan"
"6392","AB583715709","UDEPI","WKFNQ","2000","Marrakech","Civil","3","15","14","9","18","18","19","0","3","2","14","Fes","20","Nador","19","Nador"
"6393","AB228170028","FUQIJ","ULKCS","2000","Tetouan","Electrique","3","15","12","17","9","14","14","1","0","1","16","Tanger","19","Tetouan","18","Oujda"
"6394","AB966740907","BFEOY","WTSCE","2000","Agadir","Electrique","2","14","17","19","13","16","17","4","2","0","16","Nador","14","Tanger","10","Nador"
"6395","AB504729080","TTVZR","YTWXG","2002","Marrakech","Indus","2","17","16","14","17","19","16","4","1","2","18","Agadir","19","Fes","19","Fes"
"6396","AB263990935","CBSEY","OAKHB","1998","Marrakech","Indus","1","12","10","20","9","19","15","1","3","1","12","Marrakech","17","Marrakech","20","Nador"
"6397","AB184174367","FVNTQ","IEXGH","1998","Rabat","Electrique","2","16","11","10","14","13","12","2","3","1","18","Oujda","9","Rabat","19","Oujda"
"6398","AB696675600","VRNNR","EWTIR","2000","Fes","Civil","2","12","11","9","20","12","18","1","2","0","18","Rabat","14","Agadir","9","Tetouan"
"6399","AB378868621","WEXWH","MWFQO","2001","Casablanca","Info","1","11","10","15","18","12","13","2","0","1","9","Nador","12","Marrakech","14","Casablanca"
"6400","AB989782003","ZHYJP","FVBUK","2002","Oujda","Indus","1","17","14","15","10","18","10","1","2","0","12","Casablanca","12","Tanger","20","Marrakech"
"6401","AB950108907","FVRDX","NLSKL","2001","Tetouan","Electrique","3","9","18","15","12","9","12","3","0","2","12","Tanger","10","Marrakech","19","Nador"
"6402","AB739391374","GGXCC","QZMLZ","2000","Tanger","Civil","2","15","13","13","10","9","13","4","2","2","15","Tanger","10","Tetouan","10","Casablanca"
"6403","AB290827916","MNBSM","HQJUI","1998","Tetouan","Finance","2","13","12","15","14","16","16","4","1","0","19","Fes","11","Nador","18","Tetouan"
"6404","AB807867538","SFKRR","XTPIN","1998","Oujda","Finance","1","11","16","19","14","13","12","1","1","2","20","Fes","15","Tetouan","12","Rabat"
"6405","AB941703812","TXIFW","EBANH","2001","Oujda","Indus","1","9","18","11","18","16","17","5","3","1","14","Marrakech","12","Marrakech","15","Marrakech"
"6406","AB689098843","LDZCZ","ZQAYE","2001","Marrakech","Electrique","2","11","9","14","18","9","15","1","2","1","15","Agadir","20","Casablanca","13","Fes"
"6407","AB111284131","UWUYU","QGROO","1998","Oujda","Electrique","1","17","13","18","14","16","10","0","2","1","16","Fes","20","Tetouan","13","Nador"
"6408","AB667604664","MBAOU","FBBDC","1999","Tanger","Electrique","3","12","9","20","14","13","17","5","0","1","10","Fes","18","Agadir","19","Casablanca"
"6409","AB992671113","PZHVK","UHZLF","2000","Agadir","Info","2","10","15","17","13","9","19","0","0","0","11","Nador","10","Casablanca","18","Fes"
"6410","AB091068891","FCZJR","CUDLG","1999","Rabat","Civil","2","17","14","19","20","14","16","0","1","2","18","Rabat","11","Casablanca","15","Rabat"
"6411","AB985494960","AYIIE","UIIEF","2001","Agadir","Electrique","3","13","13","13","9","10","17","3","1","2","11","Agadir","14","Marrakech","15","Marrakech"
"6412","AB414295042","WBYBD","RJLPQ","2000","Agadir","Indus","3","17","20","13","12","10","19","1","2","2","9","Agadir","9","Casablanca","20","Tetouan"
"6413","AB947455334","EECLC","UWUHK","1998","Oujda","Civil","2","18","20","10","19","9","17","5","3","1","12","Agadir","9","Rabat","9","Fes"
"6414","AB894784315","QUCSN","LNSIH","1999","Agadir","Info","1","13","9","14","13","16","19","4","2","2","16","Tanger","18","Nador","10","Fes"
"6415","AB079440018","GMOFN","GHKLG","2000","Casablanca","Finance","1","13","19","9","15","13","16","2","1","1","13","Tanger","18","Marrakech","10","Tanger"
"6416","AB376135015","KAMVU","RVENL","2001","Marrakech","Electrique","1","20","15","17","14","10","14","5","0","0","14","Rabat","11","Casablanca","11","Fes"
"6417","AB860910341","MPGBD","ESGRF","1998","Marrakech","Finance","2","10","15","17","18","18","20","2","0","0","12","Tetouan","20","Rabat","20","Nador"
"6418","AB073872553","XVYAQ","JNGGO","2002","Agadir","Civil","1","17","9","12","17","17","9","0","2","0","18","Casablanca","9","Tanger","11","Marrakech"
"6419","AB837107182","GZKAD","UZFLF","1999","Agadir","Electrique","1","14","13","11","14","18","17","3","3","0","19","Oujda","17","Rabat","14","Nador"
"6420","AB403222736","FMFJY","PSYBK","1999","Fes","Info","1","11","11","19","10","17","10","2","2","2","11","Marrakech","12","Casablanca","9","Marrakech"
"6421","AB861212355","GXDAC","SNATK","1998","Rabat","Electrique","3","13","14","18","19","15","15","3","0","2","13","Nador","19","Marrakech","13","Tetouan"
"6422","AB618894263","PKTZF","BWJKY","2002","Casablanca","Electrique","2","15","18","15","10","13","14","3","1","1","16","Tanger","13","Tanger","15","Tanger"
"6423","AB526042352","HFCZY","GFXBF","2002","Casablanca","Civil","2","15","9","13","20","17","10","0","0","0","18","Oujda","11","Fes","10","Fes"
"6424","AB903073603","PKMMZ","QDABN","2002","Agadir","Finance","3","18","20","13","16","20","12","3","3","0","13","Fes","19","Rabat","19","Tanger"
"6425","AB635323875","NGTDJ","ERJWW","2000","Tanger","Civil","1","13","10","13","17","20","17","4","2","1","15","Fes","9","Nador","14","Rabat"
"6426","AB844863561","UOOUQ","SYKPS","2002","Rabat","Indus","2","9","20","19","18","18","12","3","2","1","15","Nador","20","Rabat","12","Rabat"
"6427","AB757052698","PNZMW","OJQKK","1998","Tetouan","Civil","1","17","16","10","18","11","17","4","1","0","18","Nador","13","Tetouan","16","Marrakech"
"6428","AB736912449","PHKBD","WQXPP","2002","Marrakech","Civil","1","19","18","10","10","10","19","0","0","2","9","Marrakech","16","Marrakech","13","Tetouan"
"6429","AB420876464","TCPDA","NEQMM","1998","Oujda","Electrique","2","15","14","11","16","9","13","2","3","2","9","Marrakech","9","Fes","19","Marrakech"
"6430","AB395777374","SVNLO","BYNSX","2000","Nador","Civil","3","20","13","19","15","10","10","2","1","0","19","Oujda","14","Casablanca","10","Casablanca"
"6431","AB169327114","WHIZJ","REAJE","2000","Rabat","Civil","1","19","9","15","16","20","13","5","2","2","15","Rabat","19","Casablanca","13","Rabat"
"6432","AB486647662","QHIYR","JIGKN","2001","Nador","Indus","1","12","15","14","18","17","11","3","1","2","10","Agadir","17","Oujda","19","Oujda"
"6433","AB309196559","JBGUW","ZOZUI","2001","Agadir","Info","2","10","18","10","9","10","18","0","0","2","11","Tanger","10","Tanger","11","Tanger"
"6434","AB992661496","PATJK","PLWUE","1999","Marrakech","Info","2","11","17","13","13","16","13","0","3","0","14","Marrakech","18","Agadir","15","Tanger"
"6435","AB989396939","EOLJU","XTYAA","1998","Marrakech","Electrique","3","10","12","12","19","13","19","4","2","2","13","Nador","16","Rabat","11","Casablanca"
"6436","AB075523940","ZQNRJ","KQAER","1999","Tanger","Info","1","17","14","13","12","19","18","5","1","2","13","Fes","10","Rabat","10","Oujda"
"6437","AB567381214","XIFKR","BFTYW","1998","Casablanca","Civil","1","18","12","17","14","10","9","4","3","1","10","Fes","18","Marrakech","15","Marrakech"
"6438","AB356228394","AVHVP","KNTDY","2002","Casablanca","Finance","3","9","13","18","17","14","16","0","1","2","9","Fes","16","Casablanca","19","Agadir"
"6439","AB082137157","PDMRE","NVBEF","2000","Nador","Indus","1","13","13","12","20","18","16","0","2","2","9","Fes","18","Fes","18","Casablanca"
"6440","AB812744299","JOUUM","HTPRK","2001","Marrakech","Indus","2","16","14","16","16","20","17","0","2","0","19","Tetouan","19","Casablanca","18","Nador"
"6441","AB042442324","PHZDC","JNCME","2000","Nador","Civil","2","12","11","16","19","13","15","2","0","2","19","Oujda","18","Nador","18","Casablanca"
"6442","AB793502540","KQCXM","RYCLR","1999","Rabat","Civil","3","13","10","17","11","13","20","1","3","2","18","Nador","9","Nador","11","Casablanca"
"6443","AB445307326","MOHBN","TCYUR","2002","Rabat","Info","1","15","16","19","17","11","14","5","0","2","16","Marrakech","20","Tanger","18","Oujda"
"6444","AB822403554","EIEYI","DCTNE","2000","Marrakech","Electrique","1","14","15","13","11","16","12","5","2","1","19","Tanger","17","Oujda","17","Fes"
"6445","AB613780692","BPWZT","RQPVU","1998","Oujda","Finance","3","12","9","11","11","14","20","4","0","2","11","Marrakech","16","Casablanca","9","Rabat"
"6446","AB683815581","WUDWL","SMBEO","2002","Tanger","Electrique","2","11","19","15","18","13","9","1","0","0","15","Agadir","15","Casablanca","13","Fes"
"6447","AB093928002","BTUSA","ZLWYB","1999","Agadir","Electrique","3","14","9","16","12","9","19","1","3","0","17","Casablanca","20","Casablanca","15","Agadir"
"6448","AB453264031","WUNLV","DJHVI","1998","Marrakech","Indus","2","16","13","11","18","16","16","2","2","0","20","Tanger","14","Oujda","16","Nador"
"6449","AB001021793","EFBNR","FBMPX","1999","Tetouan","Indus","3","16","10","10","18","13","18","2","2","1","19","Marrakech","18","Agadir","18","Marrakech"
"6450","AB903619905","BGNBZ","UNZWI","2002","Nador","Info","3","15","19","12","16","13","14","2","0","0","9","Oujda","17","Nador","19","Nador"
"6451","AB698512215","PDWRV","VNJDB","1998","Oujda","Civil","2","20","15","14","19","16","14","2","1","2","16","Tanger","15","Tanger","18","Nador"
"6452","AB250271422","QLGDH","AJVLI","1998","Oujda","Civil","3","13","15","14","15","20","14","0","1","0","17","Agadir","12","Nador","18","Marrakech"
"6453","AB262261222","CMBQB","BGQLH","2000","Fes","Indus","2","9","9","11","15","11","14","3","1","1","10","Agadir","16","Tetouan","9","Fes"
"6454","AB498670413","ITFCP","LCIVG","1998","Rabat","Finance","1","11","9","17","10","15","10","3","3","0","14","Marrakech","10","Agadir","18","Fes"
"6455","AB241903366","YVMAR","LDXWM","1998","Oujda","Indus","3","15","16","16","18","9","13","1","2","1","15","Agadir","14","Tetouan","17","Tanger"
"6456","AB428841900","IXWGI","BUMJY","2000","Nador","Electrique","1","9","10","11","19","17","16","2","0","2","9","Fes","17","Fes","15","Fes"
"6457","AB731280170","COEJG","EDVJC","2001","Fes","Indus","3","18","10","20","10","9","20","4","1","2","15","Rabat","19","Oujda","15","Oujda"
